address,bstory_cnt,old,lat,lon,in_flood_area,flood_point_count,height(m),ground_nof,struc,1f_flo,flood_risk_score,flood_risk_level,cluster
서울특별시 강남구 논현동 217-16번지,1,23,37.5124465,127.0330568,1,3299,15.28,5,6,3.3616,27.635327635327634,2,1.0
서울특별시 강남구 논현동 217-18번지,1,47,37.51249809999999,127.0332313,1,3246,0.0,1,2,0.0,27.19121836768896,2,4.0
서울특별시 강남구 논현동 217-19번지,1,28,37.5123825,127.0332851,1,3259,10.2,3,6,3.74,27.300150829562597,2,1.0
서울특별시 강남구 논현동 217-20번지,1,28,37.5122664,127.0333407,1,3262,10.3,3,6,3.7766666666666673,27.32528908999497,2,1.0
서울특별시 강남구 논현동 217-21번지,1,2,37.5121494,127.033397,1,3271,19.2,5,6,4.224,27.40070387129211,2,0.0
서울특별시 강남구 논현동 217-22번지,0,23,37.5121937,127.0335328,1,3221,10.4,4,6,2.8600000000000003,26.981732864085807,2,0.0
서울특별시 강남구 논현동 217-23번지,1,29,37.5164561,127.0318878,1,1749,11.0,3,6,4.033333333333333,14.647226411932296,1,1.0
서울특별시 강남구 논현동 217-24번지,1,35,37.5124192,127.0334236,1,3216,7.9,2,2,4.345000000000001,26.939835763365178,2,4.0
서울특별시 강남구 논현동 230-2번지,1,23,37.5099434,127.0357023,1,3241,14.4,4,6,3.96,27.149321266968325,2,1.0
서울특별시 강남구 논현동 230-3번지,1,30,37.5098632,127.0358465,1,3201,1.03,3,2,0.3776666666666667,26.81414446120328,2,4.0
서울특별시 강남구 논현동 230-4번지,1,30,37.509784,127.0357303,1,3277,0.08,3,2,0.0293333333333333,27.450980392156865,2,4.0
서울특별시 강남구 논현동 230-5번지,1,28,37.509719,127.0355355,1,3372,10.3,3,6,3.7766666666666673,28.247025305848837,2,1.0
서울특별시 강남구 논현동 230-6번지,2,21,37.5096232,127.0353594,1,3453,15.71,5,6,3.456200000000001,28.92575833752304,2,1.0
서울특별시 강남구 논현동 222-13번지,1,25,37.51046669999999,127.0336893,1,3646,15.5,6,6,2.8416666666666672,30.542986425339368,2,1.0
서울특별시 강남구 논현동 222-14번지,0,26,37.5103169,127.0337526,1,3677,13.8,4,6,3.795,30.80274844980727,2,1.0
서울특별시 강남구 논현동 222-15번지,1,2,37.5102675,127.033588,1,3706,20.85,5,6,4.587000000000001,31.045751633986928,2,0.0
서울특별시 강남구 논현동 222-16번지,1,39,37.5101081,127.0336671,1,3751,7.95,2,2,4.3725000000000005,31.4228255404726,2,4.0
서울특별시 강남구 논현동 222-18번지,1,29,37.5102528,127.0341522,1,3620,17.4,6,6,3.19,30.32512150159209,2,1.0
서울특별시 강남구 논현동 222-18번지,0,29,37.5102528,127.0341522,1,3620,17.4,6,6,3.19,30.32512150159209,2,1.0
서울특별시 강남구 논현동 222-30번지,1,4,37.5101553,127.0338308,1,3707,20.61,5,6,4.5342,31.05413105413105,2,0.0
서울특별시 강남구 논현동 223번지,0,20,37.5111713,127.0339777,1,3419,15.5,5,6,3.4100000000000006,28.64085805262276,2,0.0
서울특별시 강남구 논현동 238-5번지,2,6,37.5150307,127.0359349,1,1960,40.7,9,6,4.974444444444445,16.415284062342888,1,3.0
서울특별시 강남구 논현동 238-5번지,0,6,37.5150307,127.0359349,1,1960,0.0,7,6,0.0,16.415284062342888,1,0.0
서울특별시 강남구 논현동 238-5번지,2,40,37.5150307,127.0359349,1,1960,30.2,9,6,3.691111111111112,16.415284062342888,1,1.0
서울특별시 강남구 논현동 238-8번지,1,34,37.5150312,127.0363612,1,1891,13.3,4,6,3.6575000000000006,15.837104072398192,1,1.0
서울특별시 강남구 논현동 238-10번지,1,37,37.5154437,127.0364373,1,1708,18.3,5,6,4.026000000000001,14.30367018602313,1,1.0
서울특별시 강남구 논현동 177-15번지,1,35,37.5088602,127.0303937,1,4098,11.11,3,2,4.073666666666667,34.33048433048433,2,4.0
서울특별시 강남구 논현동 177-16번지,1,30,37.5087306,127.0301897,1,4128,10.0,3,6,3.666666666666667,34.58186693480811,2,1.0
서울특별시 강남구 논현동 177-18번지,1,32,37.5089483,127.0308162,1,4095,13.96,4,4,3.839,34.305346070051954,2,1.0
서울특별시 강남구 논현동 189-15번지,1,21,37.5079782,127.0305105,1,4316,11.25,4,6,3.0937500000000004,36.15719792190381,2,1.0
서울특별시 강남구 논현동 189-16번지,1,23,37.5078816,127.030443,1,4345,12.8,4,6,3.5200000000000005,36.40020110608346,2,1.0
서울특별시 강남구 논현동 189-17번지,0,14,37.5078198,127.0303453,1,4360,14.8,5,6,3.256,36.52589240824535,2,0.0
서울특별시 강남구 논현동 189-18번지,1,23,37.5077499,127.0301674,1,4367,10.3,3,6,3.7766666666666673,36.58454834925424,2,1.0
서울특별시 강남구 논현동 189-19번지,0,17,37.5075961,127.0301155,1,4392,13.6,5,6,2.992,36.79403385285738,2,0.0
서울특별시 강남구 논현동 189-20번지,1,36,37.5074797,127.030007,1,4435,7.85,2,2,4.3175,37.1543489190548,2,4.0
서울특별시 강남구 논현동 189-21번지,0,8,37.5073711,127.0299162,1,4468,18.05,5,6,3.971000000000001,37.43086978381096,2,0.0
서울특별시 강남구 논현동 189-22번지,0,6,37.5077104,127.0302744,1,4378,14.3,5,6,3.146000000000001,36.67672197083962,2,0.0
서울특별시 강남구 논현동 190번지,1,39,37.5082684,127.0307478,1,4231,0.0,3,2,0.0,35.444947209653094,2,4.0
서울특별시 강남구 논현동 190-1번지,0,7,37.5084119,127.0311147,1,4210,17.2,6,6,3.1533333333333338,35.26897938662645,2,0.0
서울특별시 강남구 논현동 153-5번지,1,15,37.5100612,127.0302543,1,3947,12.47,4,6,3.429250000000001,33.0651918887213,2,0.0
서울특별시 강남구 논현동 153-6번지,1,23,37.5099613,127.03043,1,3964,11.7,4,6,3.2175,33.20764203117144,2,1.0
서울특별시 강남구 논현동 153-7번지,1,26,37.5098569,127.0306119,1,3977,12.2,4,6,3.355,33.31657449304508,2,1.0
서울특별시 강남구 논현동 153-8번지,1,33,37.5097649,127.030528,1,3985,7.95,2,2,4.3725000000000005,33.383609854198085,2,4.0
서울특별시 강남구 논현동 153-9번지,1,2,37.5098673,127.0303464,1,3972,11.7,4,6,3.2175,33.274677392324456,2,0.0
서울특별시 강남구 논현동 153-10번지,1,46,37.5099681,127.0301728,1,3953,0.0,2,2,0.0,33.11546840958606,2,4.0
서울특별시 강남구 논현동 154번지,1,8,37.5103228,127.029596,1,3889,16.475,4,6,4.530625000000001,32.57918552036199,2,0.0
서울특별시 강남구 논현동 154-1번지,1,12,37.5107265,127.0299714,1,3852,13.85,4,6,3.80875,32.26914697502933,2,0.0
서울특별시 강남구 논현동 154-2번지,1,7,37.5107991,127.0301153,1,3846,12.485,4,6,3.4333750000000003,32.21887045416457,2,0.0
서울특별시 강남구 논현동 154-3번지,1,23,37.51089,127.0301964,1,3829,13.8,2,2,7.590000000000001,32.07642031171443,2,4.0
서울특별시 강남구 논현동 154-4번지,1,19,37.5110499,127.0302228,1,3773,13.78,3,6,5.052666666666666,31.60717278364337,2,0.0
서울특별시 강남구 논현동 154-5번지,1,3,37.510888,127.0305138,1,3821,15.6,4,6,4.29,32.00938495056142,2,0.0
서울특별시 강남구 논현동 154-6번지,1,42,37.5108251,127.030621,1,3833,7.45,2,2,4.0975,32.10993799229093,2,4.0
서울특별시 강남구 논현동 111-22번지,1,49,37.5186883,127.0404969,1,408,0.0,3,6,0.0,3.410423998659293,1,2.0
서울특별시 강남구 논현동 111-24번지,1,28,37.5185073,127.0403904,1,436,19.8,6,6,3.630000000000001,3.645047762694822,1,1.0
서울특별시 강남구 논현동 111-26번지,1,33,37.5183995,127.0406021,1,422,22.05,6,6,4.0425,3.5277358806770573,1,1.0
서울특별시 강남구 논현동 111-27번지,1,42,37.5182165,127.0406688,1,434,16.5,5,6,3.63,3.62828892240657,1,1.0
서울특별시 강남구 논현동 111-28번지,1,35,37.5181788,127.0405099,1,470,15.5,5,6,3.4100000000000006,3.929948047595107,1,1.0
서울특별시 강남구 논현동 111-29번지,1,40,37.5179838,127.0405799,1,493,16.3,5,6,3.5860000000000007,4.1226747109100055,1,1.0
서울특별시 강남구 논현동 111-30번지,1,45,37.51807,127.0407227,1,447,0.0,4,6,0.0,3.737221384280208,1,2.0
서울특별시 강남구 논현동 129-4번지,1,32,37.5133582,127.0302716,1,3405,17.0,5,6,3.74,28.523546170604995,2,1.0
서울특별시 강남구 논현동 129-5번지,1,42,37.5131908,127.0302712,1,3405,0.0,4,6,0.0,28.523546170604995,2,2.0
서울특별시 강남구 논현동 129-6번지,1,47,37.5132314,127.030407,1,3405,0.0,2,2,0.0,28.523546170604995,2,4.0
서울특별시 강남구 논현동 129-8번지,1,41,37.513393,127.0307222,1,3405,0.0,4,6,0.0,28.523546170604995,2,2.0
서울특별시 강남구 논현동 130번지,1,31,37.5129595,127.0303986,1,3405,17.14,5,6,3.7708,28.523546170604995,2,1.0
서울특별시 강남구 논현동 130-1번지,1,17,37.5128338,127.0304581,1,3405,12.25,4,6,3.3687500000000004,28.523546170604995,2,0.0
서울특별시 강남구 논현동 80-22번지,1,39,37.5161643,127.030232,1,2162,10.65,3,6,3.9050000000000007,18.107926931456344,1,1.0
서울특별시 강남구 논현동 80-23번지,1,37,37.5164561,127.0318878,1,1749,12.3,4,6,3.3825000000000003,14.647226411932296,1,1.0
서울특별시 강남구 논현동 80-25번지,1,40,37.5159093,127.0301432,1,2357,14.4,4,6,3.96,19.74191385956092,1,1.0
서울특별시 강남구 논현동 80-28번지,1,34,37.5165903,127.0305518,1,1746,12.7,4,6,3.4925,14.622088151499918,1,1.0
서울특별시 강남구 논현동 80-29번지,1,32,37.5165515,127.0304215,1,1782,0.0,3,6,0.0,14.923747276688454,1,2.0
서울특별시 강남구 논현동 80-30번지,1,45,37.5169411,127.030342,1,1573,6.8,2,2,3.74,13.172448466566117,1,4.0
서울특별시 강남구 논현동 80-31번지,0,25,37.51676399999999,127.0304228,1,1661,15.6,4,6,4.29,13.909837439249204,1,0.0
서울특별시 강남구 논현동 80-32번지,0,25,37.5167187,127.0302708,1,1698,15.4,5,6,3.3880000000000003,14.21987598458187,1,1.0
서울특별시 강남구 논현동 81번지,1,40,37.5156877,127.0302236,1,2550,0.0,4,6,0.0,21.359141947377243,2,2.0
서울특별시 강남구 논현동 81-2번지,1,36,37.515798,127.0305802,1,2444,11.7,3,6,4.29,20.47092341209989,2,1.0
서울특별시 강남구 논현동 81-3번지,1,36,37.5158831,127.0308537,1,2312,15.65,4,6,4.303750000000001,19.36483995307525,1,1.0
서울특별시 강남구 논현동 81-4번지,1,43,37.515961,127.0310993,1,2168,0.0,2,2,0.0,18.1582034523211,1,4.0
서울특별시 강남구 논현동 81-5번지,1,17,37.51606160000001,127.0314176,1,2055,15.3,5,6,3.3660000000000005,17.21132897603486,1,0.0
서울특별시 강남구 논현동 81-6번지,0,25,37.5158671,127.0315504,1,2236,12.18,4,6,3.3495000000000004,18.728004022121677,1,1.0
서울특별시 강남구 논현동 272-23번지,1,30,37.51074029999999,127.0401266,1,1589,9.3,3,6,3.4100000000000006,13.306519188872132,1,1.0
서울특별시 강남구 논현동 272-24번지,1,30,37.5107055,127.0399794,1,1639,9.95,3,6,3.648333333333333,13.725490196078432,1,1.0
서울특별시 강남구 논현동 272-25번지,1,27,37.5106299,127.0397327,1,1735,13.43,4,6,3.69325,14.529914529914532,1,1.0
서울특별시 강남구 논현동 272-26번지,2,8,37.5104592,127.0398025,1,1703,19.42,5,6,4.272400000000001,14.261773085302496,1,0.0
서울특별시 강남구 논현동 272-27번지,1,47,37.5105276,127.0400508,1,1605,0.0,2,2,0.0,13.440589911178147,1,4.0
서울특별시 강남구 논현동 272-29번지,1,28,37.5103547,127.0402609,1,1517,12.2,4,6,3.355,12.703200938495057,1,1.0
서울특별시 강남구 논현동 50-8번지,0,25,37.5120958,127.0216895,1,2333,12.55,4,6,3.4512500000000004,19.540807776101897,1,1.0
서울특별시 강남구 논현동 50-10번지,1,24,37.511823,127.0218216,1,2430,14.1,5,6,3.102,20.35361153008212,2,1.0
서울특별시 강남구 논현동 51번지,0,23,37.512185,127.0219494,1,2369,18.2,6,6,3.336666666666667,19.84246690129044,1,0.0
서울특별시 강남구 논현동 51-1번지,1,23,37.5120766,127.0219977,1,2407,17.8,5,6,3.916,20.160884866767223,2,1.0
서울특별시 강남구 논현동 51-2번지,1,35,37.5119656,127.0220505,1,2468,16.37,5,6,3.6014000000000004,20.67202949555891,2,1.0
서울특별시 강남구 논현동 51-3번지,3,15,37.5118511,127.0221061,1,2506,27.81,6,6,5.0985000000000005,20.9904474610357,2,1.0
서울특별시 강남구 논현동 51-3번지,0,15,37.5118511,127.0221061,1,2506,2.52,1,1,2.772,20.9904474610357,2,4.0
서울특별시 강남구 논현동 242-50번지,1,41,37.5150789,127.0415061,1,860,10.3,3,6,3.7766666666666673,7.197921903804256,1,1.0
서울특별시 강남구 논현동 242-51번지,4,0,37.5151385,127.0417319,1,814,56.98,16,6,3.917375,6.812468577174459,1,3.0
서울특별시 강남구 논현동 242-52번지,2,1,37.5152919,127.0416757,1,806,70.59,20,6,3.88245,6.745433216021452,1,3.0
서울특별시 강남구 논현동 242-53번지,1,49,37.5154434,127.0416211,1,801,0.0,4,6,0.0,6.70353611530082,1,2.0
서울특별시 강남구 논현동 242-54번지,1,43,37.51558440000001,127.0415687,1,782,22.95,7,6,3.606428571428572,6.544327132562426,1,1.0
서울특별시 강남구 논현동 243-3번지,1,9,37.5157172,127.0395114,1,1106,14.9,3,6,5.463333333333334,9.25925925925926,1,0.0
서울특별시 강남구 논현동 243-4번지,1,7,37.5157839,127.0396554,1,1079,17.5,4,6,4.8125,9.033014915367858,1,0.0
서울특별시 강남구 논현동 243-5번지,1,12,37.51582459999999,127.039781,1,1050,12.3,3,6,4.510000000000001,8.790011731188201,1,0.0
서울특별시 강남구 논현동 243-6번지,2,11,37.5158732,127.0399317,1,1032,17.53,4,6,4.82075,8.639182168593933,1,0.0
서울특별시 강남구 논현동 243-7번지,1,51,37.5157154,127.0399537,1,1044,7.2,2,6,3.96,8.739735210323445,1,1.0
서울특별시 강남구 논현동 243-8번지,1,6,37.5155744,127.0397781,1,1089,18.9,4,6,5.1975,9.116809116809115,1,0.0
서울특별시 강남구 논현동 243-11번지,1,22,37.5155325,127.0396013,1,1122,11.05,4,6,3.0387500000000003,9.393329981565277,1,1.0
서울특별시 강남구 논현동 243-15번지,1,5,37.5155591,127.0400106,1,1047,14.812,4,6,4.073300000000001,8.764873470755823,1,0.0
서울특별시 강남구 논현동 193-31번지,0,17,37.5076652,127.031827,1,4399,12.35,4,6,3.39625,36.85268979386627,2,0.0
서울특별시 강남구 논현동 193-32번지,1,22,37.507529,127.0318925,1,4442,14.74,5,6,3.2428000000000003,37.21300486006368,2,1.0
서울특별시 강남구 논현동 193-33번지,1,23,37.5075686,127.0320241,1,4420,15.67,5,6,3.4474,37.028657616892914,2,1.0
서울특별시 강남구 논현동 193-34번지,1,25,37.507705,127.0319609,1,4389,9.55,4,6,2.62625,36.76889559242501,2,1.0
서울특별시 강남구 논현동 193-35번지,1,28,37.5078379,127.0318966,1,4357,9.2,3,6,3.373333333333333,36.50075414781297,2,1.0
서울특별시 강남구 논현동 193-36번지,1,23,37.5078995,127.0320981,1,4346,12.9,4,6,3.5475000000000003,36.40858052622759,2,1.0
서울특별시 강남구 논현동 215번지,4,16,37.5132528,127.0314588,1,3400,40.1,7,5,6.301428571428572,28.48164906988436,2,3.0
서울특별시 강남구 논현동 215-2번지,1,36,37.5133752,127.0318585,1,3369,14.45,4,6,3.97375,28.22188704541645,2,1.0
서울특별시 강남구 논현동 215-3번지,1,33,37.5132164,127.0318938,1,3382,16.4,5,6,3.608,28.33081950729009,2,1.0
서울특별시 강남구 논현동 215-5번지,1,40,37.512953,127.031597,1,3405,0.0,4,6,0.0,28.523546170604995,2,2.0
서울특별시 강남구 논현동 215-6번지,2,16,37.5130797,127.0319121,1,3393,20.1,6,6,3.685000000000001,28.422993128875483,2,1.0
서울특별시 강남구 논현동 215-7번지,2,14,37.5129535,127.0319706,1,3397,19.23,6,6,3.5255000000000005,28.456510809451984,2,1.0
서울특별시 강남구 논현동 215-9번지,1,37,37.5127037,127.0316861,1,3405,4.7,1,2,5.170000000000001,28.523546170604995,2,4.0
서울특별시 강남구 논현동 74-17번지,1,34,37.5175853,127.0301253,1,1267,11.4,4,6,3.135,10.60834590246355,1,1.0
서울특별시 강남구 논현동 74-18번지,1,33,37.5176309,127.0302866,1,1259,13.3,4,6,3.6575000000000006,10.541310541310542,1,1.0
서울특별시 강남구 논현동 74-19번지,1,17,37.5174805,127.0304053,1,1303,18.5,6,6,3.391666666666667,10.910005027652089,1,0.0
서울특별시 강남구 논현동 74-20번지,1,47,37.5174399,127.0302676,1,1319,16.99,5,2,3.7378,11.044075749958102,1,4.0
서울특별시 강남구 논현동 74-21번지,1,47,37.51740300000001,127.0301414,1,1328,0.0,2,2,0.0,11.119490531255236,1,4.0
서울특별시 강남구 논현동 74-22번지,1,35,37.51735439999999,127.029981,1,1340,14.02,4,6,3.8555,11.22004357298475,1,1.0
서울특별시 강남구 논현동 90-2번지,3,34,37.5158455,127.0350103,1,1746,31.95,8,6,4.393125,14.622088151499918,1,1.0
서울특별시 강남구 논현동 90-4번지,1,32,37.515789,127.0346352,1,1851,16.15,4,6,4.44125,15.50192726663315,1,1.0
서울특별시 강남구 논현동 90-6번지,3,32,37.5155965,127.0350162,1,1894,30.6,9,6,3.7400000000000007,15.86224233283057,1,1.0
서울특별시 강남구 논현동 90-7번지,2,38,37.5155265,127.0346714,1,1990,25.0,6,6,4.583333333333334,16.666666666666668,1,1.0
서울특별시 강남구 논현동 90-8번지,2,14,37.5162553,127.0348577,1,1641,25.53,6,4,4.6805,13.742249036366683,1,0.0
서울특별시 강남구 논현동 91번지,1,20,37.5212903,127.0343136,1,641,30.4,6,4,5.573333333333333,5.362828892240658,1,0.0
서울특별시 강남구 논현동 91-3번지,1,36,37.5213863,127.0349225,1,605,36.95,9,6,4.516111111111112,5.061169767052121,1,1.0
서울특별시 강남구 논현동 268-3번지,1,49,37.5122077,127.0428913,1,770,0.0,3,6,0.0,6.443774090832914,1,2.0
서울특별시 강남구 논현동 38-5번지,1,38,37.51441560000001,127.0283033,1,3188,5.1,1,2,5.61,26.70521199932965,2,4.0
서울특별시 강남구 논현동 38-6번지,1,23,37.5142052,127.0283177,1,3216,16.5,5,6,3.63,26.939835763365178,2,1.0
서울특별시 강남구 논현동 38-7번지,2,20,37.5143324,127.0286189,1,3221,15.74,4,6,4.3285,26.981732864085807,2,1.0
서울특별시 강남구 논현동 38-8번지,3,19,37.5143573,127.0288501,1,3246,16.58,5,6,3.6476,27.19121836768896,2,1.0
서울특별시 강남구 논현동 38-11번지,1,28,37.5145794,127.0285691,1,3172,12.6,4,6,3.4650000000000003,26.57114127702363,2,1.0
서울특별시 강남구 논현동 38-13번지,0,7,37.5147717,127.0284581,1,3072,18.8,6,6,3.4466666666666668,25.733199262611027,2,0.0
서울특별시 강남구 논현동 38-14번지,1,35,37.5149742,127.0283947,1,2982,7.95,2,2,4.3725000000000005,24.979051449639687,2,4.0
서울특별시 강남구 논현동 38-15번지,1,33,37.5151331,127.0282869,1,2889,0.0,4,6,0.0,24.19976537623597,2,2.0
서울특별시 강남구 논현동 38-17번지,1,3,37.5142512,127.0284721,1,3220,18.4,5,6,4.048,26.97335344394168,2,0.0
서울특별시 강남구 논현동 38-18번지,1,16,37.5148446,127.0286023,1,3069,13.75,4,6,3.78125,25.70806100217865,2,0.0
서울특별시 강남구 논현동 39번지,0,22,37.51478230000001,127.0271466,1,2904,14.1,5,6,3.102,24.32545667839786,2,0.0
서울특별시 강남구 논현동 234-23번지,1,28,37.507973,127.0344792,1,4130,10.2,3,6,3.74,34.598625775096366,2,1.0
서울특별시 강남구 논현동 234-24번지,1,28,37.5080148,127.0346231,1,4105,15.3,5,6,3.3660000000000005,34.38914027149321,2,1.0
서울특별시 강남구 논현동 234-25번지,6,11,37.5078425,127.0346742,1,4144,62.6,15,6,4.590666666666667,34.715937657114125,2,3.0
서울특별시 강남구 논현동 234-26번지,0,18,37.5077796,127.0344643,1,4177,15.55,4,4,4.27625,34.99245852187028,2,0.0
서울특별시 강남구 논현동 234-27번지,2,33,37.5077122,127.0342412,1,4209,0.0,8,6,0.0,35.26059996648232,2,2.0
서울특별시 강남구 논현동 234-28번지,1,45,37.5076516,127.0340228,1,4231,22.75,6,6,4.170833333333333,35.444947209653094,2,1.0
서울특별시 강남구 논현동 235번지,1,22,37.5081849,127.0348298,1,3997,15.32,5,6,3.3704000000000005,33.4841628959276,2,1.0
서울특별시 강남구 논현동 253-10번지,1,51,37.5143468,127.0401374,1,1181,0.0,2,2,0.0,9.887715770068713,1,4.0
서울특별시 강남구 논현동 253-11번지,1,22,37.5142916,127.0404735,1,1107,14.7,4,6,4.0425,9.267638679403383,1,1.0
서울특별시 강남구 논현동 253-12번지,1,1,37.5141524,127.040524,1,1113,12.5,4,6,3.4375000000000004,9.31791520026814,1,0.0
서울특별시 강남구 논현동 253-13번지,1,22,37.51415420000001,127.0402895,1,1169,8.55,2,6,4.702500000000001,9.7871627283392,1,1.0
서울특별시 강남구 논현동 253-14번지,1,47,37.51411220000001,127.0401139,1,1213,0.0,2,2,0.0,10.155857214680744,1,4.0
서울특별시 강남구 논현동 253-15번지,1,47,37.5140722,127.0399478,1,1238,8.0,2,2,4.4,10.365342718283896,1,4.0
서울특별시 강남구 논현동 206-10번지,1,31,37.5072013,127.0325859,1,4483,25.1,7,6,3.944285714285715,37.55656108597285,2,1.0
서울특별시 강남구 논현동 206-11번지,1,31,37.5072105,127.0324616,1,4490,24.3,6,6,4.455,37.61521702698173,2,1.0
서울특별시 강남구 논현동 206-14번지,2,21,37.5070558,127.0322295,1,4541,48.0,15,6,3.5200000000000005,38.04256745433216,2,3.0
서울특별시 강남구 논현동 220-1번지,1,23,37.5118343,127.0330859,1,3426,12.98,4,6,3.569500000000001,28.69951399363164,2,1.0
서울특별시 강남구 논현동 220-2번지,1,24,37.5118788,127.0332346,1,3372,11.94,4,6,3.2835,28.247025305848837,2,1.0
서울특별시 강남구 논현동 220-3번지,1,3,37.5119207,127.0333808,1,3332,22.69,5,6,4.9918000000000005,27.9118485000838,2,0.0
서울특별시 강남구 논현동 220-5번지,1,29,37.5117332,127.0334702,1,3368,10.2,3,6,3.74,28.21350762527233,2,1.0
서울특별시 강남구 논현동 220-6번지,1,29,37.5116895,127.0333227,1,3396,10.2,3,6,3.74,28.44813138930786,2,1.0
서울특별시 강남구 논현동 220-7번지,1,30,37.5116451,127.0331745,1,3448,9.1,3,6,3.336666666666667,28.88386123680241,2,1.0
서울특별시 강남구 논현동 220-8번지,1,35,37.5115907,127.0329942,1,3499,17.85,5,6,3.927000000000001,29.311211664152843,2,1.0
서울특별시 강남구 논현동 220-9번지,1,35,37.5114492,127.0330606,1,3523,15.3,4,6,4.2075000000000005,29.512317747611867,2,1.0
서울특별시 강남구 논현동 220-10번지,1,29,37.5115027,127.0332409,1,3481,10.2,3,6,3.74,29.16038210155857,2,1.0
서울특별시 강남구 논현동 220-11번지,1,29,37.5115471,127.0333886,1,3424,10.2,3,6,3.74,28.682755153343383,2,1.0
서울특별시 강남구 논현동 175-23번지,1,10,37.5093073,127.0324881,1,4060,12.21,4,6,3.3577500000000007,34.01206636500754,2,0.0
서울특별시 강남구 논현동 175-25번지,1,23,37.50925429999999,127.0323104,1,4070,12.2,4,6,3.355,34.095860566448806,2,1.0
서울특별시 강남구 논현동 175-27번지,0,3,37.5092385,127.0321436,1,4069,14.2,5,6,3.124,34.087481146304675,2,0.0
서울특별시 강남구 논현동 175-28번지,0,24,37.5091085,127.0322042,1,4088,16.8,5,6,3.6960000000000006,34.246690129043074,2,0.0
서울특별시 강남구 논현동 175-29번지,1,24,37.5091285,127.0323675,1,4086,11.75,4,6,3.23125,34.22993128875482,2,1.0
서울특별시 강남구 논현동 175-30번지,1,11,37.5091825,127.0325487,1,4081,16.1,6,6,2.951666666666667,34.18803418803419,2,0.0
서울특별시 강남구 논현동 175-31번지,1,39,37.5092518,127.0326905,1,4072,0.0,4,6,0.0,34.11261940673705,2,2.0
서울특별시 강남구 논현동 176번지,1,33,37.5091337,127.0309783,1,4073,15.2,5,6,3.3440000000000003,34.120998826881184,2,1.0
서울특별시 강남구 논현동 176-1번지,0,6,37.5090672,127.0311032,1,4085,19.0,6,6,3.4833333333333334,34.221551868610696,2,0.0
서울특별시 강남구 논현동 176-2번지,1,34,37.5089339,127.0311982,1,4108,10.8,3,6,3.96,34.41427853192559,2,1.0
서울특별시 강남구 논현동 176-4번지,1,41,37.5090635,127.0313163,1,4086,0.0,2,2,0.0,34.22993128875482,2,4.0
서울특별시 강남구 논현동 176-4번지,1,41,37.5090635,127.0313163,1,4086,0.0,2,2,0.0,34.22993128875482,2,4.0
서울특별시 강남구 논현동 188-6번지,0,12,37.50738,127.0293046,1,4444,13.3,5,6,2.9260000000000006,37.22976370035194,2,0.0
서울특별시 강남구 논현동 115-5번지,1,2,37.5167163,127.0372131,1,1320,19.64,5,6,4.3208,11.05245517010223,1,0.0
서울특별시 강남구 논현동 115-6번지,1,41,37.5165944,127.0372129,1,1337,0.0,2,2,0.0,11.19490531255237,1,4.0
서울특별시 강남구 논현동 115-7번지,2,30,37.5162749,127.0369354,1,1429,3.4,7,6,0.5342857142857144,11.965811965811966,1,2.0
서울특별시 강남구 논현동 115-9번지,3,6,37.5162148,127.0362562,1,1532,27.95,7,6,4.392142857142858,12.828892240656948,1,0.0
서울특별시 강남구 논현동 115-10번지,1,35,37.5161614,127.036033,1,1577,13.1,4,6,3.6025,13.20596614714262,1,1.0
서울특별시 강남구 논현동 132-14번지,1,30,37.5115024,127.0295063,1,3638,9.3,3,6,3.4100000000000006,30.47595106418636,2,1.0
서울특별시 강남구 논현동 132-15번지,0,14,37.5115549,127.0296765,1,3621,13.4,5,6,2.9480000000000004,30.333500921736217,2,0.0
서울특별시 강남구 논현동 132-16번지,1,33,37.5116945,127.0298633,1,3589,13.4,4,6,3.685000000000001,30.065359477124183,2,1.0
서울특별시 강남구 논현동 132-17번지,1,28,37.5118715,127.0296924,1,3553,11.4,3,6,4.180000000000001,29.763700351935647,2,1.0
서울특별시 강남구 논현동 132-18번지,1,28,37.5120449,127.029607,1,3512,11.82,3,6,4.3340000000000005,29.420144126026475,2,1.0
서울특별시 강남구 논현동 132-19번지,1,37,37.5122041,127.0295353,1,3473,0.0,2,2,0.0,29.09334674040556,2,4.0
서울특별시 강남구 논현동 132-20번지,0,29,37.5123459,127.0294691,1,3442,10.7,3,6,3.923333333333333,28.83358471593765,2,1.0
서울특별시 강남구 논현동 132-21번지,0,23,37.5126464,127.0294141,1,3405,80.7,2,4,44.385000000000005,28.523546170604995,2,0.0
서울특별시 강남구 논현동 132-21번지,1,38,37.5126464,127.0294141,1,3405,0.0,1,2,0.0,28.523546170604995,2,4.0
서울특별시 강남구 논현동 263-21번지,1,36,37.511427,127.03868,1,2029,8.7,2,2,4.785,16.99346405228758,1,4.0
서울특별시 강남구 논현동 263-23번지,1,38,37.5115083,127.0389366,1,1891,0.0,1,6,0.0,15.837104072398192,1,2.0
서울특별시 강남구 논현동 263-24번지,1,25,37.5112906,127.0387443,1,2021,13.3,4,6,3.6575000000000006,16.926428691134575,1,1.0
서울특별시 강남구 논현동 263-25번지,1,25,37.5112488,127.0386059,1,2096,11.57,4,6,3.1817500000000005,17.55488520194403,1,1.0
서울특별시 강남구 논현동 275번지,0,22,37.5103561,127.0376521,1,2656,29.3,11,6,2.93,22.247360482654603,2,0.0
