대지위치,세대수,가구수,노후화
서울특별시 강남구 일원동 742,0,0,4
서울특별시 강남구 개포동 1227-2,11,0,9
서울특별시 강남구 역삼동 690-40,16,0,9
서울특별시 강남구 대치동 1021-6,0,0,33
서울특별시 강남구 논현동 179-7,9,0,37
서울특별시 강남구 도곡동 419-1,0,0,34
서울특별시 강남구 청담동 111-18,19,0,22
서울특별시 강남구 신사동 534-20,0,1,27
서울특별시 강남구 압구정동 456,84,0,46
서울특별시 강남구 압구정동 456,0,0,46
서울특별시 강남구 대치동 316,140,0,46
서울특별시 강남구 개포동 658-1,40,0,38
서울특별시 강남구 수서동 736,149,0,33
서울특별시 강남구 삼성동 53,0,0,40
서울특별시 강남구 역삼동 705-23,0,0,11
서울특별시 강남구 일원동 680,6,0,38
서울특별시 강남구 대치동 1023-15,7,0,20
서울특별시 강남구 신사동 505-7,0,0,36
서울특별시 강남구 삼성동 115-39,9,0,25
서울특별시 강남구 자곡동 686,48,0,11
서울특별시 강남구 청담동 20-24,7,0,14
서울특별시 강남구 세곡동 511,73,0,14
서울특별시 강남구 세곡동 522,44,0,14
서울특별시 강남구 일원동 739,21,0,32
서울특별시 강남구 삼성동 63-24,3,0,38
서울특별시 강남구 청담동 110-4,9,0,21
서울특별시 강남구 논현동 205-2,12,0,20
서울특별시 강남구 역삼동 635-9,8,0,23
서울특별시 강남구 삼성동 119-17,9,0,22
서울특별시 강남구 압구정동 434,52,0,43
서울특별시 강남구 대치동 506,111,0,42
서울특별시 강남구 대치동 506,140,0,42
서울특별시 강남구 일원동 731,40,0,31
서울특별시 강남구 역삼동 724-3,6,0,23
서울특별시 강남구 삼성동 96-6,3,0,38
서울특별시 강남구 도곡동 514-3,15,0,19
서울특별시 강남구 역삼동 792-75,14,0,23
서울특별시 강남구 개포동 170-8,6,0,37
서울특별시 강남구 논현동 229-5,7,0,22
서울특별시 강남구 논현동 224-3,0,0,26
서울특별시 강남구 신사동 567-6,19,0,28
서울특별시 강남구 논현동 259-3,9,0,23
서울특별시 강남구 도곡동 414-1,8,0,25
서울특별시 강남구 개포동 1227-1,6,0,36
서울특별시 강남구 청담동 122-1,17,0,18
서울특별시 강남구 역삼동 834-70,6,0,38
서울특별시 강남구 청담동 122-28,9,0,26
서울특별시 강남구 개포동 1261-1,16,0,33
서울특별시 강남구 대치동 971-22,4,0,40
서울특별시 강남구 대치동 916-75,9,0,27
서울특별시 강남구 역삼동 811-11,9,0,25
서울특별시 강남구 도곡동 415-1,6,0,37
서울특별시 강남구 대치동 901-59,14,0,23
서울특별시 강남구 논현동 181-12,0,1,35
서울특별시 강남구 일원동 644-4,0,0,36
서울특별시 강남구 역삼동 621-31,0,0,37
서울특별시 강남구 논현동 218,0,1,34
서울특별시 강남구 개포동 1188-8,9,0,34
서울특별시 강남구 역삼동 769-1,0,0,22
서울특별시 강남구 도곡동 424-14,8,0,33
서울특별시 강남구 일원동 635-8,3,0,19
서울특별시 강남구 역삼동 794-12,12,0,23
서울특별시 강남구 논현동 72-6,12,0,22
서울특별시 강남구 일원동 625-1,4,0,40
서울특별시 강남구 개포동 1199-5,17,0,27
서울특별시 강남구 역삼동 683-40,8,0,34
서울특별시 강남구 개포동 1261-8,10,0,33
서울특별시 강남구 역삼동 633-24,4,0,34
서울특별시 강남구 청담동 112-9,6,0,35
서울특별시 강남구 개포동 186-17,0,0,41
서울특별시 강남구 논현동 136-21,7,0,21
서울특별시 강남구 대치동 919-24,11,0,23
서울특별시 강남구 개포동 1206-5,9,0,27
서울특별시 강남구 삼성동 96-20,3,0,37
서울특별시 강남구 삼성동 131,0,0,25
서울특별시 강남구 대치동 933-21,8,0,22
서울특별시 강남구 논현동 256-10,8,0,28
서울특별시 강남구 대치동 936-4,0,0,48
서울특별시 강남구 역삼동 683-29,12,0,23
서울특별시 강남구 개포동 1179-6,5,0,23
서울특별시 강남구 삼성동 36-22,11,0,23
서울특별시 강남구 역삼동 686-4,3,0,39
서울특별시 강남구 논현동 79-5,19,0,27
서울특별시 강남구 대치동 906-10,7,0,24
서울특별시 강남구 삼성동 31-9,8,0,24
서울특별시 강남구 논현동 45-3,8,0,30
서울특별시 강남구 삼성동 145-10,15,0,27
서울특별시 강남구 역삼동 729-9,8,0,23
서울특별시 강남구 논현동 27-5,2,0,18
서울특별시 강남구 논현동 147-11,9,0,24
서울특별시 강남구 역삼동 708-31,34,0,21
서울특별시 강남구 일원동 627-3,6,0,39
서울특별시 강남구 대치동 928-7,13,0,25
서울특별시 강남구 대치동 926-25,5,0,21
서울특별시 강남구 신사동 524,5,0,23
서울특별시 강남구 역삼동 705-5,0,0,22
서울특별시 강남구 신사동 550-2,8,0,37
서울특별시 강남구 삼성동 82-6,10,0,19
서울특별시 강남구 개포동 1252-10,14,0,30
서울특별시 강남구 신사동 606-3,0,0,7
서울특별시 강남구 논현동 246-23,0,1,38
서울특별시 강남구 역삼동 656-3,0,0,19
서울특별시 강남구 역삼동 734,0,0,33
서울특별시 강남구 신사동 564-10,0,1,36
서울특별시 강남구 신사동 544-20,3,0,21
서울특별시 강남구 개포동 1204-5,12,0,21
서울특별시 강남구 역삼동 732-33,6,0,24
서울특별시 강남구 개포동 186-6,0,0,41
서울특별시 강남구 논현동 229-3,13,0,23
서울특별시 강남구 역삼동 749-17,13,0,23
서울특별시 강남구 삼성동 143-48,0,0,34
서울특별시 강남구 논현동 271-11,9,0,22
서울특별시 강남구 개포동 1245-8,16,0,23
서울특별시 강남구 논현동 136-2,8,0,19
서울특별시 강남구 논현동 104-19,18,0,43
서울특별시 강남구 대치동 900-26,16,0,25
서울특별시 강남구 역삼동 655-6,6,0,21
서울특별시 강남구 역삼동 707-12,0,0,46
서울특별시 강남구 역삼동 738-3,0,0,7
서울특별시 강남구 신사동 556-15,12,0,32
서울특별시 강남구 논현동 193-6,10,0,32
서울특별시 강남구 신사동 627-31,8,0,25
서울특별시 강남구 청담동 39-10,0,14,32
서울특별시 강남구 신사동 609-6,0,0,32
서울특별시 강남구 대치동 997-9,0,0,37
서울특별시 강남구 일원동 681-5,0,4,19
서울특별시 강남구 역삼동 818-12,0,0,35
서울특별시 강남구 역삼동 827-33,0,8,28
서울특별시 강남구 역삼동 637-13,0,12,24
서울특별시 강남구 삼성동 153-20,0,1,47
서울특별시 강남구 율현동 196,0,1,25
서울특별시 강남구 신사동 533-11,0,0,34
서울특별시 강남구 대치동 909-16,6,0,21
서울특별시 강남구 삼성동 8-1,0,0,49
서울특별시 강남구 삼성동 37,42,0,28
서울특별시 강남구 대치동 971-10,6,0,18
서울특별시 강남구 대치동 1022-3,0,0,42
서울특별시 강남구 삼성동 47-30,0,15,23
서울특별시 강남구 논현동 68-22,0,0,24
서울특별시 강남구 논현동 57-13,0,0,38
서울특별시 강남구 청담동 58-3,0,0,22
서울특별시 강남구 청담동 58-12,0,0,28
서울특별시 강남구 논현동 249-19,8,0,23
서울특별시 강남구 역삼동 837-17,0,0,26
서울특별시 강남구 삼성동 3-1,46,0,28
서울특별시 강남구 청담동 23-4,0,0,25
서울특별시 강남구 삼성동 28,0,0,45
서울특별시 강남구 논현동 2-11,0,0,29
서울특별시 강남구 삼성동 117-5,0,9,29
서울특별시 강남구 세곡동 170-40,0,1,43
서울특별시 강남구 개포동 152,0,0,37
서울특별시 강남구 역삼동 767-20,0,0,24
서울특별시 강남구 논현동 214-21,0,1,34
서울특별시 강남구 신사동 627-20,0,0,32
서울특별시 강남구 신사동 589-11,0,1,47
서울특별시 강남구 역삼동 673-38,0,4,29
서울특별시 강남구 역삼동 775-18,0,10,33
서울특별시 강남구 역삼동 718-9,0,0,39
서울특별시 강남구 신사동 600-11,0,0,1
서울특별시 강남구 도곡동 948-22,5,0,3
서울특별시 강남구 대치동 890-28,0,0,24
서울특별시 강남구 자곡동 241-4,0,1,36
서울특별시 강남구 역삼동 639-9,0,0,23
서울특별시 강남구 개포동 1184-8,0,0,28
서울특별시 강남구 개포동 1173-2,0,1,36
서울특별시 강남구 논현동 231-1,0,0,33
서울특별시 강남구 역삼동 641-1,0,0,39
서울특별시 강남구 논현동 41-15,8,0,33
서울특별시 강남구 대치동 956-18,8,0,23
서울특별시 강남구 역삼동 633-35,9,0,23
서울특별시 강남구 논현동 242-4,11,0,26
서울특별시 강남구 역삼동 614-9,0,0,24
서울특별시 강남구 논현동 151-25,0,0,37
서울특별시 강남구 삼성동 129-12,0,9,29
서울특별시 강남구 역삼동 653-4,0,0,1
서울특별시 강남구 논현동 101-16,0,0,27
서울특별시 강남구 역삼동 725-66,0,0,10
서울특별시 강남구 신사동 549-8,0,0,34
서울특별시 강남구 삼성동 59-9,0,0,21
서울특별시 강남구 개포동 1173-3,0,1,36
서울특별시 강남구 도곡동 954-12,0,0,33
서울특별시 강남구 역삼동 723-1,0,0,23
서울특별시 강남구 일원동 653-7,0,1,38
서울특별시 강남구 삼성동 125-21,0,9,23
서울특별시 강남구 도곡동 892-16,6,0,6
서울특별시 강남구 논현동 173,0,4,32
서울특별시 강남구 대치동 971-20,0,1,40
서울특별시 강남구 논현동 184,0,0,39
서울특별시 강남구 대치동 903-3,0,0,34
서울특별시 강남구 청담동 1-10,0,0,22
서울특별시 강남구 삼성동 116-17,0,7,30
서울특별시 강남구 청담동 127-4,0,4,25
서울특별시 강남구 일원동 671-15,0,1,40
서울특별시 강남구 삼성동 45-6,19,0,23
서울특별시 강남구 논현동 271-19,8,0,33
서울특별시 강남구 개포동 1236-3,8,0,21
서울특별시 강남구 삼성동 30-17,11,0,24
서울특별시 강남구 신사동 623-8,0,0,37
서울특별시 강남구 논현동 204-4,0,0,41
서울특별시 강남구 신사동 656-14,0,0,33
서울특별시 강남구 자곡동 217-4,0,1,23
서울특별시 강남구 신사동 636-27,0,0,27
서울특별시 강남구 대치동 956-9,0,8,30
서울특별시 강남구 신사동 587-13,0,1,39
서울특별시 강남구 신사동 611,0,0,41
서울특별시 강남구 개포동 1203-4,0,1,35
서울특별시 강남구 대치동 1005-3,0,0,22
서울특별시 강남구 도곡동 517-3,0,0,36
서울특별시 강남구 논현동 229-12,0,1,51
서울특별시 강남구 도곡동 193-13,0,1,25
서울특별시 강남구 역삼동 619-27,0,0,33
서울특별시 강남구 율현동 196-84,0,1,35
서울특별시 강남구 도곡동 193-46,0,2,35
서울특별시 강남구 역삼동 748-24,0,1,28
서울특별시 강남구 대치동 928-9,0,8,31
서울특별시 강남구 논현동 188-16,0,3,22
서울특별시 강남구 삼성동 154-16,0,0,33
서울특별시 강남구 논현동 184-21,0,1,30
서울특별시 강남구 대치동 930-16,0,7,28
서울특별시 강남구 신사동 608-10,0,0,38
서울특별시 강남구 역삼동 756-10,0,7,23
서울특별시 강남구 개포동 1169-9,0,14,30
서울특별시 강남구 삼성동 144-19,0,0,19
서울특별시 강남구 논현동 149-24,0,0,1
서울특별시 강남구 개포동 1244-6,0,5,36
서울특별시 강남구 논현동 237-6,0,0,37
서울특별시 강남구 개포동 1234-2,0,5,34
서울특별시 강남구 논현동 58-3,0,0,30
서울특별시 강남구 도곡동 420-8,0,0,36
서울특별시 강남구 논현동 183-6,0,0,30
서울특별시 강남구 개포동 1231-20,5,0,22
서울특별시 강남구 역삼동 760-7,14,0,23
서울특별시 강남구 역삼동 661-21,5,0,23
서울특별시 강남구 개포동 1232-8,0,6,27
서울특별시 강남구 도곡동 947-28,0,1,44
서울특별시 강남구 역삼동 635-12,0,1,47
서울특별시 강남구 압구정동 515,0,0,40
서울특별시 강남구 삼성동 63-5,0,1,33
서울특별시 강남구 역삼동 683-4,0,7,27
서울특별시 강남구 역삼동 818-14,0,0,21
서울특별시 강남구 논현동 178-16,0,8,29
서울특별시 강남구 역삼동 740-18,0,6,25
서울특별시 강남구 역삼동 718-35,0,0,46
서울특별시 강남구 논현동 240-1,0,0,35
서울특별시 강남구 청담동 69-18,46,0,19
서울특별시 강남구 대치동 932-29,6,0,22
서울특별시 강남구 청담동 63-1,6,0,24
서울특별시 강남구 논현동 274-6,8,0,22
서울특별시 강남구 논현동 227-6,11,0,22
서울특별시 강남구 대치동 1016-2,19,0,25
서울특별시 강남구 대치동 926-32,6,0,22
서울특별시 강남구 역삼동 664-9,19,0,22
서울특별시 강남구 일원동 625-4,8,0,21
서울특별시 강남구 역삼동 793-2,11,0,23
서울특별시 강남구 대치동 914-17,0,15,28
서울특별시 강남구 일원동 681-15,0,1,38
서울특별시 강남구 신사동 567-28,0,1,32
서울특별시 강남구 청담동 62-14,0,1,42
서울특별시 강남구 논현동 66-33,0,1,36
서울특별시 강남구 신사동 523-3,19,0,30
서울특별시 강남구 역삼동 656,11,0,25
서울특별시 강남구 역삼동 771-16,8,0,23
서울특별시 강남구 대치동 901-5,11,0,22
서울특별시 강남구 논현동 64-11,9,0,24
서울특별시 강남구 논현동 74-18,4,0,33
서울특별시 강남구 개포동 1235-16,7,0,24
서울특별시 강남구 대치동 919-6,0,9,29
서울특별시 강남구 논현동 100-16,0,16,28
서울특별시 강남구 대치동 927-14,0,9,29
서울특별시 강남구 논현동 135-6,1,0,27
서울특별시 강남구 역삼동 698-4,12,0,23
서울특별시 강남구 도곡동 952-14,19,0,22
서울특별시 강남구 삼성동 114-34,16,0,26
서울특별시 강남구 역삼동 747-12,9,0,37
서울특별시 강남구 역삼동 693-15,18,0,40
서울특별시 강남구 논현동 107-6,8,0,23
서울특별시 강남구 청담동 20-29,5,0,21
서울특별시 강남구 역삼동 656-16,8,0,22
서울특별시 강남구 논현동 149-25,6,0,19
서울특별시 강남구 대치동 971-4,8,0,18
서울특별시 강남구 삼성동 25-12,9,0,23
서울특별시 강남구 논현동 216-11,0,0,33
서울특별시 강남구 삼성동 142,0,0,21
서울특별시 강남구 역삼동 645-19,0,0,36
서울특별시 강남구 역삼동 724-17,0,5,34
서울특별시 강남구 논현동 190-9,0,8,29
서울특별시 강남구 역삼동 718-29,0,1,46
서울특별시 강남구 신사동 553-16,0,8,29
서울특별시 강남구 개포동 1245-10,13,0,9
서울특별시 강남구 일원동 741-3,0,0,3
서울특별시 강남구 역삼동 742-26,9,0,23
서울특별시 강남구 논현동 70-6,0,0,23
서울특별시 강남구 대치동 931-17,3,0,21
서울특별시 강남구 역삼동 741-41,0,0,28
서울특별시 강남구 청담동 5-29,0,0,34
서울특별시 강남구 청담동 22-1,0,0,1
서울특별시 강남구 일원동 688,136,0,3
서울특별시 강남구 청담동 13-46,10,0,43
서울특별시 강남구 대치동 989-1,0,0,46
서울특별시 강남구 개포동 1263-4,5,0,35
서울특별시 강남구 수서동 714-4,0,0,27
서울특별시 강남구 신사동 620,0,0,21
서울특별시 강남구 논현동 42-7,0,0,20
서울특별시 강남구 삼성동 38-2,12,0,24
서울특별시 강남구 역삼동 627,0,0,33
서울특별시 강남구 논현동 190-7,0,8,29
서울특별시 강남구 역삼동 657-30,0,9,25
서울특별시 강남구 대치동 915-13,10,0,21
서울특별시 강남구 대치동 650,18,0,34
서울특별시 강남구 일원동 653,6,0,39
서울특별시 강남구 수서동 461-17,0,1,36
서울특별시 강남구 신사동 547-2,0,0,37
서울특별시 강남구 신사동 663-1,0,0,21
서울특별시 강남구 청담동 94-6,0,0,33
서울특별시 강남구 역삼동 641-3,0,0,37
서울특별시 강남구 신사동 597-2,0,4,23
