대지위치,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률(%),구조,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),노후화,위도,경도
서울특별시 강남구 개포동 177번지,0.0,697.9,0.0,6975.3,0.0,7,36,0,0.0,9,1,0,0,0,0.0,6975.3,39,37.4878919,127.0609561
서울특별시 강남구 개포동 179번지,0.0,901.86,0.0,8907.34,0.0,7,90,0,0.0,9,1,0,0,0,0.0,8907.34,38,37.48818410000001,127.0623884
서울특별시 강남구 개포동 179번지,0.0,841.37,0.0,8298.93,0.0,7,81,0,0.0,9,1,0,0,0,0.0,8298.93,38,37.48818410000001,127.0623884
서울특별시 강남구 개포동 1168-3번지,283.3,163.28,57.64,562.367,198.51,7,9,0,17.62,6,0,1,0,0,0.0,562.367,1,37.47284510000001,127.0516641
서울특별시 강남구 개포동 1168-4번지,0.0,139.23,0.0,706.86,0.0,7,0,1,0.0,4,1,0,0,0,0.0,706.86,36,37.4729333,127.0517982
서울특별시 강남구 개포동 1168-5번지,0.0,140.81,0.0,704.05,0.0,7,0,1,0.0,4,1,0,0,0,0.0,704.05,37,37.4730206,127.0519339
서울특별시 강남구 개포동 1168-6번지,277.3,158.77,57.26,657.84,186.52,7,15,0,13.25,4,1,0,0,0,0.0,657.84,29,37.4728966,127.0520625
서울특별시 강남구 역삼동 826번지,2029.9,1204.84,59.35,21942.18,799.88,6,0,0,98.79,20,4,5,1,0,0.0,21942.18,3,37.4962484,127.0287983
서울특별시 강남구 역삼동 826-3번지,230.9,138.39,59.94,903.67,313.32,7,0,0,19.1,6,1,1,0,0,0.0,903.67,30,37.4964263,127.029192
서울특별시 강남구 역삼동 826-4번지,273.9,164.21,59.95,2458.8,762.71,7,0,0,39.96,13,2,1,0,0,0.0,2458.8,20,37.4964685,127.0293367
서울특별시 강남구 역삼동 826-8번지,335.5,199.51,59.47,1116.49,278.64,7,0,0,0.0,5,1,0,0,0,0.0,1116.49,39,37.4959453,127.0295131
서울특별시 강남구 역삼동 832-40번지,1589.2,804.71,50.64,9811.07,489.5,7,0,0,44.22,11,2,0,0,0,0.0,9811.07,42,37.4929192,127.0317878
서울특별시 강남구 역삼동 832-41번지,1335.6,627.28,46.97,13682.34,631.49,5,0,0,59.5,15,6,2,1,0,0.0,13682.34,31,37.4931589,127.0316733
서울특별시 강남구 역삼동 832-56번지,134.3,76.78,57.17,375.8,228.68,7,0,0,14.1,4,1,0,0,0,0.0,375.8,36,37.4921537,127.032304
서울특별시 강남구 역삼동 833번지,2116.0,1034.24,48.88,4069.4,93.53,7,0,0,11.9,3,2,1,0,0,0.0,4069.4,9,37.4933484,127.0320347
서울특별시 강남구 역삼동 833-2번지,2232.6,932.11,41.75,8629.38,249.32,7,0,0,24.4,6,2,0,0,0,0.0,8629.38,37,37.4935577,127.0327193
서울특별시 강남구 역삼동 833-3번지,459.8,217.69,47.34,1536.45,249.37,7,0,0,21.6,6,1,1,0,0,0.0,1536.45,20,37.4937332,127.0330455
서울특별시 강남구 역삼동 833-4번지,1299.6,643.34,49.5,6803.76,296.19,7,0,0,40.0,8,3,2,0,0,0.0,6803.76,31,37.49379380000001,127.0332594
서울특별시 강남구 역삼동 833-6번지,4879.0,1879.71,38.53,24494.08,224.39,6,0,0,35.2,8,5,5,0,0,0.0,24494.08,34,37.4930252,127.0335267
서울특별시 강남구 역삼동 833-7번지,11601.1,970.14,8.36,1486.94,12.82,7,0,0,17.1,3,0,1,0,0,0.0,1486.94,2,37.4928011,127.0327832
서울특별시 강남구 청담동 109-3번지,184.42,110.59,59.97,366.03,198.48,7,12,0,14.55,5,0,1,0,0,0.0,366.03,14,37.5271193,127.0515049
서울특별시 강남구 청담동 109-5번지,183.3,108.16,59.01,500.05,217.34,7,9,0,12.8,4,1,0,0,0,0.0,500.05,30,37.5269666,127.0514489
서울특별시 강남구 청담동 109-6번지,195.8,106.3,54.29,391.57,199.98,7,0,1,16.0,5,0,1,0,0,0.0,391.57,8,37.5269378,127.0515963
서울특별시 강남구 청담동 109-7번지,202.9,119.06,58.68,395.99,195.17,7,11,0,17.64,5,0,1,0,0,0.0,395.99,14,37.5268045,127.0515463
서울특별시 강남구 청담동 109-8번지,192.8,115.55,59.93,546.44,228.29,7,6,0,13.03,5,1,0,0,0,0.0,546.44,23,37.5268483,127.0514031
서울특별시 강남구 청담동 109-10번지,193.4,115.69,59.82,325.09,113.23,2,0,5,8.9,2,1,0,0,0,0.0,325.09,34,37.5266909,127.051344
서울특별시 강남구 청담동 109-11번지,200.4,119.48,59.62,399.22,199.21,7,12,0,14.53,5,0,0,0,0,0.0,399.22,15,37.5266641,127.0514916
서울특별시 강남구 청담동 109-12번지,297.6,177.76,59.73,782.35,220.29,7,7,0,14.4,4,1,0,0,0,0.0,782.35,23,37.5265406,127.0512911
서울특별시 강남구 청담동 109-14번지,209.5,123.71,59.05,449.87,201.1,7,3,0,11.7,4,0,0,0,0,0.0,449.87,22,37.5263961,127.0512571
서울특별시 강남구 청담동 109-15번지,220.0,128.94,58.61,422.4,192.0,7,0,0,16.0,4,0,1,0,0,0.0,422.4,16,37.5265224,127.0516048
서울특별시 강남구 청담동 109-16번지,1378.0,750.73,54.48,3931.22,199.98,7,18,0,21.0,7,1,2,0,0,0.0,3931.22,18,37.5267317,127.0517459
서울특별시 강남구 청담동 109-19번지,0.0,102.18,0.0,306.54,0.0,2,6,0,0.0,2,1,0,0,0,0.0,306.54,36,37.5270636,127.0520475
서울특별시 강남구 청담동 109-19번지,0.0,101.76,0.0,305.28,0.0,2,6,0,0.0,2,1,0,0,0,0.0,305.28,36,37.5270636,127.0520475
서울특별시 강남구 청담동 40-12번지,234.8,133.3,56.77,222.84,94.91,2,0,0,7.65,2,0,0,0,0,0.0,222.84,53,37.5190611,127.0413992
서울특별시 강남구 청담동 40-13번지,230.5,137.74,59.76,603.8,209.86,7,6,0,10.15,4,1,0,0,0,0.0,603.8,18,37.5189223,127.0414511
서울특별시 강남구 청담동 40-14번지,242.5,132.64,54.7,722.68,177.19,7,9,0,15.36,4,2,1,0,0,0.0,722.68,12,37.5188852,127.0412891
서울특별시 강남구 청담동 40-15번지,251.7,150.03,59.61,728.73,231.81,7,0,1,12.6,4,1,0,0,0,0.0,728.73,28,37.518707,127.0413545
서울특별시 강남구 청담동 40-16번지,251.0,150.0,59.76,557.14,168.87,7,0,4,12.55,3,1,0,0,0,0.0,557.14,32,37.5187448,127.0415161
서울특별시 강남구 청담동 40-17번지,233.9,116.71,49.9,735.42,247.7,7,0,0,19.29,6,1,1,0,0,0.0,735.42,9,37.518603,127.0415693
서울특별시 강남구 청담동 40-18번지,239.7,140.36,58.56,482.73,156.37,7,0,9,11.05,3,1,0,0,0,0.0,482.73,29,37.5185646,127.0414069
서울특별시 강남구 청담동 62-33번지,152.4,75.77,49.72,453.63,228.26,7,0,0,14.75,5,1,0,0,0,0.0,453.63,36,37.5219885,127.0493831
서울특별시 강남구 청담동 62-35번지,511.9,228.97,44.73,1991.08,249.83,7,0,0,35.0,8,2,1,0,0,0.0,1991.08,10,37.5219558,127.048976
서울특별시 강남구 청담동 62-39번지,769.7,362.92,47.15,1780.93,177.61,7,0,0,16.0,4,1,0,0,0,0.0,1780.93,35,37.5217768,127.0491767
서울특별시 강남구 청담동 62-43번지,213.0,127.08,59.66,622.2,228.68,7,0,1,15.3,5,1,0,0,0,0.0,622.2,27,37.5218741,127.0494529
서울특별시 강남구 청담동 62-45번지,0.0,98.0,0.0,196.0,0.0,2,0,1,0.0,2,1,0,0,1,0.0,196.0,41,37.5229023,127.048819
서울특별시 강남구 개포동 1281번지,0.0,318.3788,0.0,4346.7391,0.0,7,38,0,64.45,20,0,0,1,0,0.0,4346.7391,6,37.48411050000001,127.0675212
서울특별시 강남구 청담동 11-25번지,1327.3,441.07,33.23,3526.69,192.5,7,25,0,19.4,7,1,2,0,0,0.0,3526.69,20,37.5217275,127.0468162
서울특별시 강남구 청담동 11-26번지,183.28,82.41,44.96,329.64,134.89,7,5,0,10.9,3,1,0,0,0,0.0,329.64,34,37.5218154,127.0463946
서울특별시 강남구 청담동 11-27번지,436.2,157.95,36.21,766.08,141.33,7,8,0,8.15,4,1,0,0,0,0.0,766.08,24,37.5216464,127.0464773
서울특별시 강남구 청담동 11-28번지,236.6,112.38,47.5,484.86,181.62,7,0,11,11.6,4,1,0,0,0,0.0,484.86,34,37.521567,127.0466157
서울특별시 강남구 청담동 11-29번지,188.5,113.04,59.97,415.44,172.05,7,0,9,10.7,3,1,0,0,0,0.0,415.44,29,37.521545,127.0467328
서울특별시 강남구 청담동 11-30번지,188.6,112.89,59.86,345.96,132.33,7,0,12,11.7,3,1,0,0,0,0.0,345.96,31,37.5215073,127.0468392
서울특별시 강남구 청담동 11-31번지,198.1,116.32,58.72,514.71,199.57,7,0,2,14.65,5,1,0,0,0,0.0,514.71,21,37.5214693,127.0469488
서울특별시 강남구 청담동 11-33번지,256.6,153.16,59.69,588.24,174.31,7,0,13,10.5,3,1,0,0,0,0.0,588.24,31,37.5212931,127.0468278
서울특별시 강남구 청담동 11-34번지,245.6,144.53,58.85,649.56,197.31,7,9,0,11.2,5,1,1,0,0,0.0,649.56,9,37.5213455,127.0466823
서울특별시 강남구 청담동 11-35번지,245.5,144.53,58.87,655.84,197.1,7,7,0,11.2,5,1,1,0,0,0.0,655.84,9,37.5213961,127.0465397
서울특별시 강남구 청담동 11-36번지,289.3,172.26,59.54,509.92,176.26,7,0,8,11.45,4,0,0,0,0,0.0,509.92,24,37.52124939999999,127.0464848
서울특별시 강남구 청담동 11-37번지,435.7,175.56,40.29,659.52,113.53,7,8,0,11.4,3,1,0,0,0,0.0,659.52,34,37.5211626,127.0466971
서울특별시 강남구 개포동 1225-2번지,228.0,111.6,48.95,551.52,193.66,7,0,5,12.6,4,1,0,0,0,0.0,551.52,36,37.4755225,127.0480672
서울특별시 강남구 개포동 1225-3번지,228.1,113.49,49.75,598.35,197.18,7,0,5,13.0,4,1,0,0,0,0.0,598.35,33,37.47561,127.0482002
서울특별시 강남구 개포동 1225-4번지,226.9,112.2,49.45,592.45,197.8,7,0,0,15.2,4,1,0,0,0,0.0,592.45,33,37.4756963,127.0483343
서울특별시 강남구 개포동 1226번지,311.9,155.44,49.84,1415.67,296.14,7,0,1,19.65,6,2,0,0,0,0.0,1415.67,32,37.4763781,127.0476154
서울특별시 강남구 개포동 1226-1번지,0.0,165.16,0.0,796.45,0.0,7,0,3,0.0,4,1,0,0,0,0.0,796.45,37,37.4762509,127.0477475
서울특별시 강남구 개포동 1226-2번지,228.4,111.36,48.76,576.51,190.32,7,0,1,14.0,5,1,0,0,0,0.0,576.51,35,37.47614,127.0478621
서울특별시 강남구 개포동 1226-3번지,228.3,113.58,49.75,544.4,174.23,7,0,0,12.9,4,1,0,0,0,0.0,544.4,34,37.47605,127.0479555
서울특별시 강남구 개포동 1226-4번지,274.4,164.63,60.0,636.64,232.01,7,8,0,14.15,5,0,0,0,0,0.0,636.64,22,37.4759508,127.0480582
서울특별시 강남구 개포동 1226-5번지,274.1,163.85,59.78,651.46,237.67,7,8,0,14.1,5,0,0,0,0,0.0,651.46,22,37.4758416,127.0481689
서울특별시 강남구 개포동 1226-6번지,264.2,157.92,59.77,628.1,237.74,7,8,0,14.1,5,0,0,0,0,0.0,628.1,22,37.4757446,127.048021
서울특별시 강남구 개포동 1226-7번지,264.7,158.42,59.85,606.42,229.1,7,8,0,14.15,5,0,0,0,0,0.0,628.1,22,37.475852,127.0479071
서울특별시 강남구 개포동 1226-8번지,265.0,158.71,59.89,528.43,199.41,7,8,0,16.0,5,0,0,0,0,0.0,528.43,6,37.4759604,127.0477947
서울특별시 강남구 개포동 1244번지,260.0,134.28,51.65,723.84,231.99,7,0,1,15.85,5,1,0,0,0,0.0,723.84,35,37.4793503,127.0452533
서울특별시 강남구 개포동 649번지,0.0,600.0,0.0,9539.88,0.0,7,60,0,0.0,15,1,0,0,0,0.0,9539.88,41,37.4845146,127.054174
서울특별시 강남구 개포동 649번지,0.0,387.92,0.0,5038.96,0.0,7,48,0,0.0,12,1,0,0,0,0.0,5038.96,41,37.4845146,127.054174
서울특별시 강남구 개포동 649번지,0.0,387.92,0.0,5038.96,0.0,7,48,0,0.0,12,1,0,0,0,0.0,5038.96,41,37.4845146,127.054174
서울특별시 강남구 개포동 649번지,0.0,581.88,0.0,7558.44,0.0,7,72,0,0.0,12,1,0,0,2,1731.75,7558.44,41,37.4845146,127.054174
서울특별시 강남구 개포동 650번지,14503.7,981.19,6.77,1723.05,11.88,7,0,0,0.0,2,0,1,0,0,0.0,1723.05,29,37.4858999,127.0564272
서울특별시 강남구 개포동 650번지,14503.7,1931.53,13.317498,7459.12,51.180871,7,0,0,0.0,4,1,1,0,0,0.0,7459.12,29,37.4858999,127.0564272
서울특별시 강남구 개포동 651-1번지,0.0,0.0,0.0,123.8859,0.0,7,0,0,0.0,1,0,0,0,0,0.0,123.8859,4,37.4848284,127.0572512
서울특별시 강남구 개포동 1175-2번지,253.6,142.76,56.29,588.68,194.21,2,9,0,12.8,4,1,0,0,0,0.0,588.68,32,37.47397230000001,127.0523672
서울특별시 강남구 개포동 1175-3번지,169.2,94.0,55.56,436.59,176.54,7,0,4,14.37,4,1,0,0,0,0.0,436.59,36,37.4738551,127.0524887
서울특별시 강남구 개포동 1175-4번지,169.3,81.62,48.210277,262.46,106.8163,2,0,4,8.6,3,1,0,0,0,0.0,262.46,37,37.4737599,127.0525845
서울특별시 강남구 개포동 1175-5번지,169.1,82.5,48.79,247.5,97.58,2,0,0,7.7,2,1,0,0,0,0.0,247.5,37,37.47369020000001,127.0524786
서울특별시 강남구 개포동 1175-6번지,169.0,101.37,59.98,366.48,150.89,7,0,7,9.8,3,1,0,0,0,0.0,366.48,34,37.4737832,127.0523795
서울특별시 강남구 개포동 1175-7번지,168.9,82.56,48.88,247.68,97.76,2,0,1,8.3,2,1,0,0,0,0.0,247.68,35,37.473877,127.0522824
서울특별시 강남구 개포동 1175-8번지,337.9,196.65,58.2,675.55,199.93,7,10,0,19.6,6,0,1,0,0,0.0,675.55,3,37.4739708,127.0521852
서울특별시 강남구 청담동 31-6번지,271.5,134.33,49.48,691.34,204.1,7,0,0,22.1,5,1,1,0,0,0.0,691.34,3,37.5210806,127.0484788
서울특별시 강남구 청담동 31-7번지,383.3,225.24,58.76,1168.7,242.97,7,0,0,0.0,6,1,0,0,0,0.0,1106.4,43,37.5211484,127.0486474
서울특별시 강남구 청담동 31-9번지,340.3,166.94,49.06,1045.51,270.02,7,0,0,16.5,6,1,0,0,0,0.0,1045.51,43,37.5209641,127.0486862
서울특별시 강남구 청담동 31-10번지,667.1,323.4,48.48,1575.0,236.1,7,0,0,16.83,5,0,1,0,0,0.0,1575.0,41,37.520819,127.0487635
서울특별시 강남구 청담동 31-11번지,859.0,426.56,49.66,3527.3,273.2,7,0,0,21.6,6,2,1,0,0,0.0,3527.3,34,37.5204067,127.0489831
서울특별시 강남구 청담동 31-12번지,703.6,135.28,19.23,1154.62,85.77,7,0,0,0.0,5,3,0,0,0,0.0,1154.62,15,37.5201716,127.0489887
서울특별시 강남구 청담동 55번지,251.13,147.98,58.93,575.1,192.0,7,0,1,13.0,4,1,0,0,0,0.0,575.1,11,37.5230852,127.0524276
서울특별시 강남구 청담동 55-1번지,222.6,133.27,59.87,611.16,215.44,7,0,6,12.95,4,1,0,0,0,0.0,611.16,21,37.5231544,127.0525233
서울특별시 강남구 청담동 55-2번지,218.8,126.6,57.86,572.26,198.56,7,0,0,15.0,5,1,1,0,0,0.0,572.26,8,37.5232181,127.0526118
서울특별시 강남구 청담동 55-3번지,252.9,151.2,59.79,861.28,199.62,7,0,0,21.83,5,2,1,0,0,0.0,861.28,1,37.523286,127.0527084
서울특별시 강남구 청담동 55-5번지,259.68,151.08,58.18,661.97,204.51,7,8,0,12.03,4,1,1,0,0,0.0,661.97,23,37.5233873,127.052849
서울특별시 강남구 청담동 55-6번지,218.9,130.69,59.7,521.78,178.89,7,0,6,8.3,3,1,0,0,0,0.0,521.78,29,37.5234565,127.0529467
서울특별시 강남구 청담동 55-7번지,219.8,124.16,56.49,471.37,159.68,7,0,7,10.0,3,1,0,0,0,0.0,471.37,29,37.5235199,127.0530356
서울특별시 강남구 청담동 1-19번지,211.8,115.52,54.54,683.69,261.72,7,0,1,17.75,6,1,0,0,0,0.0,683.69,27,37.5223089,127.0398565
서울특별시 강남구 청담동 1-22번지,0.0,105.3,0.0,315.9,0.0,2,6,0,0.0,2,1,0,0,0,0.0,315.9,39,37.5236944,127.0530051
서울특별시 강남구 청담동 1-23번지,311.0,153.8,49.45,1135.32,249.67,7,0,0,38.3,8,2,1,0,0,0.0,1135.32,2,37.5224291,127.039607
서울특별시 강남구 청담동 1-24번지,1014.2,545.49,53.79,5961.19,343.09,7,0,0,32.0,7,4,2,0,0,0.0,5961.19,27,37.5226383,127.0396124
서울특별시 강남구 청담동 1-25번지,321.2,158.58,49.37,784.23,188.89,7,0,1,15.5,4,1,0,0,0,0.0,784.23,38,37.5219455,127.0401576
서울특별시 강남구 청담동 2번지,0.0,192.1,0.0,729.06,0.0,7,0,0,0.0,3,1,0,0,0,0.0,729.06,51,37.5230054,127.0402395
서울특별시 강남구 청담동 2-1번지,270.1,134.81,49.91,598.32,159.24,7,0,0,12.25,4,1,0,0,0,0.0,598.32,31,37.5228997,127.0402695
서울특별시 강남구 청담동 2-2번지,326.1,162.1,49.71,821.84,182.63,7,0,0,20.9,5,1,1,0,0,0.0,821.84,2,37.5227833,127.0403021
서울특별시 강남구 청담동 2-3번지,337.2,191.25,56.72,396.96,104.98,2,0,0,6.15,2,1,0,0,0,0.0,396.96,47,37.5226418,127.0403434
서울특별시 강남구 청담동 2-4번지,281.9,168.2,59.67,808.63,239.89,7,0,1,16.65,5,1,0,0,0,0.0,808.63,29,37.5226654,127.0405413
서울특별시 강남구 청담동 2-5번지,141.7,80.85,57.06,261.63,133.52,7,0,0,0.0,3,1,0,0,0,0.0,261.63,49,37.5227809,127.0405206
서울특별시 강남구 청담동 2-6번지,495.7,263.14,53.08,3960.65,550.68,7,0,0,55.64,14,4,2,0,0,0.0,3960.65,17,37.5228776,127.0405018
서울특별시 강남구 청담동 17-4번지,227.3,136.35,59.99,530.28,174.97,7,0,13,10.2,3,1,0,0,0,0.0,530.28,31,37.5223211,127.044716
서울특별시 강남구 개포동 1212-8번지,431.5,206.96,47.96,263.22,61.0,7,0,0,4.9,2,0,0,0,0,0.0,263.22,31,37.479109,127.0507311
서울특별시 강남구 개포동 1213번지,282.0,166.22,58.94,560.44,198.74,7,10,0,19.05,6,0,1,0,0,0.0,560.44,9,37.4786917,127.0501102
서울특별시 강남구 개포동 1213-2번지,202.1,100.53,49.74,489.72,189.45,7,9,0,0.0,4,1,0,0,0,0.0,489.72,32,37.4784882,127.0503314
서울특별시 강남구 개포동 1234-7번지,174.1,103.79,59.62,346.76,199.17,7,8,0,15.8,5,0,0,0,0,0.0,346.76,10,37.4770961,127.047246
서울특별시 강남구 개포동 1234-8번지,177.1,88.33,49.88,452.94,185.17,7,0,1,13.8,4,1,0,0,0,0.0,452.94,33,37.4769933,127.04735
서울특별시 강남구 개포동 1234-9번지,189.0,93.97,49.72,474.89,188.59,7,0,1,13.4,4,1,0,0,0,0.0,474.89,31,37.4769298,127.0472446
서울특별시 강남구 개포동 1234-10번지,179.9,107.69,59.86,344.04,191.24,7,10,0,12.6,5,0,1,0,0,0.0,344.04,12,37.477036,127.0471322
서울특별시 강남구 개포동 1234-11번지,180.0,106.56,59.2,384.69,157.72,7,0,12,10.1,3,1,0,0,0,0.0,384.69,29,37.4771402,127.0470243
서울특별시 강남구 개포동 1234-12번지,0.0,87.35,0.0,248.67,0.0,2,0,1,0.0,2,1,0,0,0,0.0,248.67,38,37.4772444,127.0469163
서울특별시 강남구 개포동 1234-13번지,180.0,89.75,49.86,246.48,87.68,2,0,1,8.3,2,1,0,0,0,0.0,246.48,37,37.4773487,127.0468083
서울특별시 강남구 개포동 1234-14번지,0.0,82.0,0.0,249.0,0.0,2,0,1,0.0,2,1,0,0,0,0.0,249.0,37,37.4774529,127.0467002
서울특별시 강남구 개포동 1234-15번지,180.0,89.81,49.89,415.33,175.21,7,0,0,11.4,4,1,0,0,0,0.0,415.33,34,37.4775571,127.0465923
서울특별시 강남구 개포동 1234-16번지,179.9,101.42,56.38,252.2,89.69,2,0,0,9.0,2,1,0,0,0,0.0,252.2,37,37.4776613,127.0464843
서울특별시 강남구 개포동 1234-17번지,188.7,93.64,49.62,467.24,197.99,7,0,0,12.9,4,1,0,0,0,0.0,467.24,36,37.4777675,127.0463723
서울특별시 강남구 개포동 1188-4번지,279.7,138.72,49.6,862.02,260.79,7,0,8,19.2,6,1,0,0,0,0.0,862.02,34,37.4741873,127.050513
서울특별시 강남구 개포동 1188-5번지,280.7,139.2,49.59,810.87,222.26,7,0,1,14.5,5,1,0,0,0,0.0,810.87,36,37.4742707,127.050643
서울특별시 강남구 개포동 1188-6번지,279.7,132.29,47.3,684.65,204.44,7,0,0,16.1,5,1,0,0,0,0.0,684.65,34,37.4741413,127.0507772
서울특별시 강남구 개포동 1188-7번지,279.7,158.5,56.67,656.72,186.71,7,9,0,12.3,4,1,0,0,0,0.0,656.72,34,37.4740554,127.0506499
서울특별시 강남구 개포동 1188-8번지,279.6,158.5,56.69,656.72,186.77,7,9,0,12.3,4,1,0,0,0,0.0,656.72,34,37.4739709,127.0505217
서울특별시 강남구 개포동 1188-9번지,228.2,123.04,53.92,502.71,172.1,7,9,0,14.7,4,1,0,0,0,0.0,502.71,31,37.4738943,127.0504052
서울특별시 강남구 개포동 1188-10번지,330.9,197.1,59.56,659.59,199.33,7,9,0,13.45,5,0,0,0,0,0.0,659.59,23,37.47381,127.050277
서울특별시 강남구 개포동 1189번지,280.5,138.62,49.42,895.81,266.4,7,1,0,19.23,6,1,1,0,0,0.0,895.81,34,37.4735426,127.050318
서울특별시 강남구 개포동 1189-1번지,279.1,135.72,48.63,852.91,230.8,7,0,1,17.4,5,1,0,0,0,0.0,852.91,35,37.4736286,127.0504453
서울특별시 강남구 개포동 1189-2번지,837.3,497.48,59.41,2400.51,206.4,7,16,0,11.3,4,1,0,0,0,0.0,2400.51,31,37.4737129,127.0505734
서울특별시 강남구 개포동 1189-5번지,280.3,157.32,56.13,651.35,210.83,7,8,0,13.2,4,1,0,0,0,0.0,651.35,31,37.473965,127.0509597
서울특별시 강남구 개포동 1189-6번지,280.5,151.43,53.99,653.66,186.18,7,0,3,0.0,4,1,0,0,0,0.0,653.66,37,37.4738358,127.0510937
서울특별시 강남구 개포동 1189-7번지,279.02,124.46,44.61,742.92,212.41,7,0,1,17.5,5,1,0,0,0,0.0,742.92,33,37.4737497,127.0509663
서울특별시 강남구 역삼동 839-6번지,209.2,104.16,49.79,485.13,187.44,7,0,1,13.2,4,1,0,0,0,0.0,485.13,36,37.4908748,127.0344071
서울특별시 강남구 역삼동 839-7번지,504.0,247.01,49.01,2105.87,299.71,7,0,0,0.0,7,2,0,0,1,6.67,2105.87,32,37.4909373,127.034613
서울특별시 강남구 역삼동 839-8번지,321.9,160.78,49.59,1360.58,349.63,7,0,0,23.4,7,1,1,0,0,0.0,1360.58,34,37.490835,127.0347397
서울특별시 강남구 역삼동 839-10번지,434.2,215.52,49.64,1565.97,280.95,7,0,0,21.2,6,1,0,0,0,0.0,1565.97,33,37.4907282,127.0345907
서울특별시 강남구 역삼동 839-11번지,334.0,164.4,49.22,932.58,181.14,7,0,0,21.4,5,1,1,0,0,0.0,932.58,39,37.490676,127.0344195
서울특별시 강남구 역삼동 839-12번지,0.0,167.14,0.0,754.0,0.0,7,0,0,14.1,4,1,0,0,0,0.0,0.0,35,37.4906307,127.0342709
서울특별시 강남구 개포동 170-12번지,133.01,79.63,59.87,244.9,184.12,7,0,4,12.7,4,0,0,0,0,0.0,244.9,23,37.4844119,127.061289
서울특별시 강남구 개포동 170-13번지,179.5,105.89,58.99,399.22,197.88,7,4,0,19.65,6,1,1,0,0,0.0,399.22,7,37.4843401,127.0614055
서울특별시 강남구 개포동 170-14번지,143.6,83.73,58.31,248.11,115.7,2,0,3,7.6,2,1,0,0,0,0.0,248.11,32,37.4842629,127.061301
서울특별시 강남구 개포동 170-15번지,0.0,63.54,0.0,192.96,0.0,2,0,1,0.0,2,1,0,0,0,0.0,192.96,38,37.484197,127.0612157
서울특별시 강남구 개포동 170-16번지,130.0,64.13,49.33,192.39,98.66,2,0,1,7.9,2,1,0,0,0,0.0,192.39,37,37.4841343,127.0611346
서울특별시 강남구 개포동 170-17번지,0.0,63.27,0.0,189.81,0.0,2,4,0,0.0,2,1,0,0,0,0.0,189.81,37,37.4840717,127.0610533
서울특별시 강남구 개포동 170-18번지,0.0,62.55,0.0,187.65,0.0,2,5,0,0.0,2,1,0,0,0,0.0,187.65,37,37.4840089,127.0609721
서울특별시 강남구 개포동 170-19번지,130.3,69.58,53.4,193.86,99.19,2,0,3,7.2,2,1,0,0,0,0.0,193.86,38,37.4839463,127.060891
서울특별시 강남구 청담동 90-25번지,841.0,487.86,58.01,2844.11,197.09,7,0,0,20.54,5,2,1,0,0,0.0,2844.11,20,37.5245501,127.0423009
서울특별시 강남구 청담동 91번지,445.8,206.68,46.36,1768.3,248.14,7,0,0,19.95,6,2,1,0,0,0.0,1768.3,16,37.5241419,127.0414176
서울특별시 강남구 청담동 91-1번지,243.3,117.69,48.37,944.24,243.01,7,0,0,19.95,6,2,1,0,0,0.0,944.24,18,37.5242127,127.0416101
서울특별시 강남구 청담동 91-2번지,1331.0,798.52,59.99,14725.81,856.52,7,0,0,59.22,16,3,3,1,0,0.0,14725.81,7,37.5238674,127.0416279
서울특별시 강남구 청담동 91-3번지,1002.4,492.66,49.148,3895.884,249.2218,7,0,0,29.9,6,2,2,0,0,0.0,3895.884,12,37.5241886,127.0419229
