ground_nof,bstory_cnt,totar,bottom_area,time_unit_rainqty,time_unit_ws,time_unit_wd,spt_frstt_dist,target,구조_기타,구조_벽돌구조,구조_블록구조,구조_일반목구조,구조_일반철골구조,구조_철골철근콘크리트구조,구조_철근콘크리트구조,target_log,target_boxcox
3,1,285.0,69.4,0.0,4.0,270.0,0.9,0.073,False,False,False,False,False,False,True,0.07045846364856141,0.5704584636485615
15,1,8878.56,128.32,0.0,3.0,270.0,3.0,0.0331,False,False,False,False,False,False,True,0.03256399087326267,0.5325639908732627
15,5,24176.36,1249.78,0.0,3.0,270.0,1.9,0.1158,False,False,False,False,False,False,True,0.10957163642929091,0.6095716364292909
8,3,4332.65,396.39,0.0,3.0,270.0,1.3,0.0894,False,False,False,False,False,False,True,0.08562708596743704,0.5856270859674371
1,0,1755.2,1755.2,0.0,3.0,270.0,8.2,0.1719,True,False,False,False,False,False,False,0.1586263632824196,0.6586263632824196
7,0,564.4,94.24,0.0,1.0,270.0,6.5,0.0826,False,False,False,False,False,False,True,0.07936555538074047,0.5793655553807404
1,0,52.0,52.0,0.0,1.0,270.0,1.2,0.0639,False,False,False,True,False,False,False,0.0619414015401833,0.5619414015401833
4,1,658.98,155.76,0.0,2.0,250.0,3.3,0.0469,False,False,False,False,False,False,True,0.04583341634317221,0.5458334163431722
4,4,1175.0,350.0,0.0,2.0,200.0,3.0,0.0424,False,False,False,False,False,False,True,0.04152574682849831,0.5415257468284983
4,1,657.6,137.82,0.0,0.0,0.0,3.0,0.0369,False,False,False,False,False,False,True,0.03623549258209543,0.5362354925820955
3,1,359.97,91.44,0.0,1.0,360.0,4.6,0.0893,False,False,False,False,False,False,True,0.08553528810626275,0.5855352881062628
2,27,146108.0,48230.0,0.0,2.0,20.0,5.5,0.0663,False,False,False,False,False,False,True,0.0641947120419968,0.5641947120419968
4,1,508.27,110.25,0.0,2.0,50.0,6.0,0.0777,False,False,False,False,False,False,True,0.07482914062064899,0.5748291406206489
3,1,467.26,155.0,0.0,2.0,50.0,1.5,0.1037,False,False,False,False,False,False,True,0.09866817179670131,0.5986681717967013
4,1,398.0,106.0,0.0,2.0,70.0,5.0,0.0885,False,False,False,False,False,False,True,0.08480060169246507,0.5848006016924651
2,1,144.6,58.27,0.0,2.0,70.0,2.0,0.0584,False,True,False,False,False,False,False,0.056758333818608876,0.5567583338186088
6,2,4482.91,495.41,0.0,1.0,110.0,5.4,0.0722,False,False,False,False,False,False,True,0.0697126124113003,0.5697126124113003
6,2,3773.45,355.17,0.0,1.0,110.0,0.7,0.0664,False,False,False,False,False,False,True,0.06428848988236185,0.5642884898823619
2,0,188.5,126.0,0.0,1.0,110.0,3.0,0.0924,False,True,False,False,False,False,False,0.08837711061741288,0.5883771106174129
22,4,19792.91,1469.14,0.0,2.0,270.0,3.0,0.0358,False,False,False,False,False,False,True,0.03517407500765403,0.535174075007654
3,1,445.27,111.4,0.0,2.0,250.0,2.0,0.1091,False,False,False,False,False,False,True,0.10354887562855887,0.6035488756285589
3,1,226.29,55.83,0.0,2.0,250.0,2.0,0.0688,False,False,False,False,False,False,True,0.06653652380024423,0.5665365238002442
2,1,1645.97,712.35,0.0,2.0,270.0,6.3,0.1089,False,False,False,False,False,False,True,0.10336853297703312,0.6033685329770331
1,0,52.89,26.44,0.0,0.0,0.0,2.0,0.0711,False,False,False,False,False,False,True,0.06868615778844692,0.5686861577884469
6,1,1211.86,200.86,0.0,0.0,0.0,3.6,0.0682,False,False,False,False,False,False,True,0.06597498892353287,0.5659749889235328
5,1,2443.0,1902.1,0.0,2.0,70.0,3.2,0.1877,False,False,False,False,False,False,True,0.17201866379805758,0.6720186637980576
15,1,6004.83,421.77,0.0,2.0,50.0,0.5,0.0358,False,False,False,False,False,False,True,0.03517407500765403,0.535174075007654
4,1,492.3,114.09,0.0,2.0,180.0,2.5,0.01,False,False,False,False,False,False,True,0.009950330853168083,0.5099503308531681
7,1,5508.24,625.57,0.0,3.0,180.0,3.4,0.0887,False,False,False,False,False,False,True,0.08498432390499729,0.5849843239049973
3,1,329.84,82.46,0.0,3.0,230.0,5.0,0.0485,False,False,False,False,False,False,True,0.04736057135983759,0.5473605713598376
4,1,494.18,103.6,0.0,4.0,270.0,4.0,0.0889,False,False,False,False,False,False,True,0.08516801236987823,0.5851680123698783
6,2,11054.64,1472.69,0.0,3.0,270.0,1.9,0.0566,False,False,False,False,False,False,True,0.0550562057480784,0.5550562057480783
8,0,934.22,1058.4,0.0,3.0,250.0,3.8,0.0807,False,False,False,False,False,False,True,0.07760897932698288,0.5776089793269829
2,1,500.14,240.76,0.0,3.0,250.0,3.0,0.1641,False,False,False,False,False,False,True,0.15194825627205824,0.6519482562720582
3,1,493.24,110.88,0.0,0.0,0.0,4.5,0.1326,False,False,False,False,False,False,True,0.12451587469756756,0.6245158746975675
4,1,303.06,112.0,0.0,2.0,200.0,4.5,0.1246,False,True,False,False,False,False,False,0.11742741687596428,0.6174274168759643
9,2,24085.6,3105.98,0.0,3.0,230.0,1.5,0.1046,False,False,False,False,False,False,True,0.09948327848495012,0.5994832784849501
6,1,707.26,120.06,0.0,3.0,200.0,0.8,0.0737,False,False,False,False,False,False,True,0.07111062745795275,0.5711106274579527
10,3,30580.0,1151.0,0.0,3.0,270.0,2.4,0.1509,False,False,False,False,False,False,True,0.14054424499230833,0.6405442449923083
6,2,4842.44,58187.0,0.0,3.0,250.0,2.5,0.0541,False,False,False,False,False,False,True,0.05268732227900646,0.5526873222790064
0,2,1883.42,1446.45,0.0,2.0,50.0,2.5,0.0548,False,False,False,False,False,False,True,0.05335117549699458,0.5533511754969945
40,9,205876.0,5980.0,0.0,2.0,20.0,0.6,0.1157,False,False,False,False,False,False,True,0.10948201061699699,0.609482010616997
4,1,577.52,155.04,0.0,2.0,50.0,1.2,0.1361,False,False,False,False,False,False,True,0.1276013445937218,0.6276013445937219
6,1,2061.26,289.0,0.0,3.0,230.0,5.2,0.0886,False,False,False,False,False,False,True,0.0848924670179626,0.5848924670179626
8,1,1849.4,233.73,0.0,3.0,230.0,3.0,0.0736,False,False,False,False,False,False,True,0.07101748723528029,0.5710174872352802
4,0,366.67,34.32,0.0,3.0,230.0,2.2,0.0638,False,False,False,False,False,False,True,0.06184740332608015,0.5618474033260802
4,1,1039.42,238.09,0.0,3.0,200.0,2.0,0.0485,False,False,False,False,False,False,True,0.04736057135983759,0.5473605713598376
27,0,13003.0,631.23,0.0,1.0,50.0,3.0,0.1537,False,False,False,False,False,False,True,0.14297416895110696,0.6429741689511069
25,0,12245.56,679.24,0.0,2.0,20.0,4.2,0.1106,False,False,False,False,False,False,True,0.10490040982536977,0.6049004098253697
13,2,3738.13,284.38,0.0,2.0,20.0,1.0,0.0358,False,False,False,False,False,False,True,0.03517407500765403,0.535174075007654
6,2,4344.09,504.51,0.0,3.0,230.0,4.5,0.0891,False,False,False,False,False,False,True,0.0853516670995037,0.5853516670995037
4,1,856.9,311.0,0.0,4.0,180.0,2.5,0.039,False,False,False,False,False,False,True,0.038258712117090345,0.5382587121170903
5,1,493.05,153.7,0.0,4.0,200.0,4.7,0.0579,False,False,False,False,False,False,True,0.056285811010591824,0.5562858110105918
6,1,1167.0,170.0,0.0,3.0,270.0,1.6,0.0399,False,False,False,False,False,False,True,0.03912455468405003,0.5391245546840501
16,5,84502.2,4379.75,0.0,1.0,90.0,2.4,0.0316,False,False,False,False,False,False,True,0.031110995025052664,0.5311109950250527
3,1,2056.0,514.0,0.0,3.0,110.0,2.8,0.0793,False,False,False,False,False,False,True,0.07631268284916358,0.5763126828491636
9,0,903.09,129.44,0.0,2.0,140.0,4.0,0.0416,False,False,False,False,False,False,True,0.04075799247216774,0.5407579924721677
0,2,47443.5,18970.64,0.0,2.0,20.0,3.9,0.0158,False,False,False,False,False,False,True,0.01567647938500758,0.5156764793850076
5,0,276.56,74.93,1.2,2.0,290.0,1.3,0.0704,False,False,False,False,False,False,True,0.06803241039182696,0.568032410391827
2,0,282.51,197.87,1.2,2.0,290.0,0.8,0.0928,False,False,False,False,False,False,True,0.08874320983438856,0.5887432098343885
3,1,270.12,76.14,1.2,2.0,290.0,2.4,0.0773,False,False,False,False,False,False,True,0.0744579109180098,0.5744579109180098
3,1,352.44,78.12,0.0,2.0,70.0,5.0,0.0763,False,False,False,False,False,False,True,0.0735292332881155,0.5735292332881154
15,2,2893.0,213.0,0.0,2.0,20.0,5.4,0.0579,False,False,False,False,False,False,True,0.056285811010591824,0.5562858110105918
2,1,975.18,325.06,0.0,3.0,230.0,2.0,0.01,False,False,False,False,False,False,True,0.009950330853168083,0.5099503308531681
6,0,543.87,157.12,0.0,3.0,230.0,5.5,0.0451,False,False,False,False,False,False,True,0.04411257461832095,0.544112574618321
5,1,616.5,102.75,0.0,4.0,230.0,5.5,0.0801,False,False,False,False,False,False,True,0.07705362944229141,0.5770536294422914
3,0,1968.98,861.38,0.0,2.0,250.0,2.8,0.0794,False,False,False,False,False,False,True,0.07640533120240538,0.5764053312024053
5,0,547.32,80.78,0.0,3.0,250.0,2.1,0.09,False,False,False,False,False,False,True,0.08617769624105233,0.5861776962410523
4,1,670.92,153.17,0.0,2.0,250.0,3.0,0.0701,False,False,False,False,False,False,True,0.06775210205081847,0.5677521020508185
5,0,338.25,107.63,0.0,0.0,0.0,4.4,0.0258,False,False,False,False,False,False,True,0.025472795973031023,0.525472795973031
15,1,2398.74,439.47,0.0,1.0,50.0,0.8,0.039,False,False,False,False,False,False,True,0.038258712117090345,0.5382587121170903
14,1,7940.01,21.17,0.0,3.0,70.0,1.6,0.0587,False,False,False,False,False,False,True,0.05704174036719702,0.557041740367197
11,0,1594.66,49.48,0.0,2.0,70.0,5.6,0.1031,False,False,False,False,False,False,True,0.09812439799319896,0.5981243979931989
3,0,916.92,330.25,0.0,1.0,110.0,3.1,0.101,False,False,False,False,False,False,True,0.09621885774054292,0.596218857740543
2,1,1505.11,349.97,0.0,1.0,110.0,1.5,0.0678,False,False,False,False,False,False,True,0.0656004570839488,0.5656004570839488
3,1,257.49,78.03,0.0,3.0,230.0,3.6,0.0697,False,False,False,False,False,False,True,0.06737823532994809,0.5673782353299481
2,1,164.25,54.75,0.0,3.0,250.0,1.2,0.0785,False,True,False,False,False,False,False,0.07557118684707402,0.575571186847074
4,1,375.22,88.0,0.0,3.0,250.0,0.0,0.0457,False,False,False,False,False,False,True,0.04468651762240602,0.544686517622406
3,1,545.16,141.79,0.0,3.0,250.0,3.0,0.0579,False,True,False,False,False,False,False,0.056285811010591824,0.5562858110105918
7,3,7713.52,699.8,0.0,2.0,250.0,3.4,0.0863,False,False,False,False,False,False,True,0.08277742645756815,0.5827774264575681
6,0,2607.69,693.26,0.0,2.0,250.0,4.3,0.0512,False,False,False,False,False,False,True,0.04993236874820901,0.549932368748209
3,1,657.75,172.83,0.0,2.0,250.0,4.0,0.0651,False,False,False,False,False,False,True,0.06306869146698299,0.563068691466983
3,0,180.23,29.92,0.0,2.0,250.0,1.8,0.1364,False,False,False,False,False,False,True,0.1278653709978958,0.6278653709978959
15,0,5423.29,435.5,0.0,1.0,200.0,5.3,0.0678,False,False,False,False,False,False,True,0.0656004570839488,0.5656004570839488
2,1,209.91,76.69,0.0,2.0,20.0,2.2,0.098,False,True,False,False,False,False,False,0.0934903430873389,0.593490343087339
3,1,592.63,162.18,0.0,2.0,20.0,7.9,0.0875,False,False,False,False,False,False,True,0.08388148398070211,0.583881483980702
4,1,570.69,117.87,0.0,2.0,180.0,1.4,0.0813,False,False,False,False,False,False,True,0.07816402096935436,0.5781640209693544
4,0,497.95,141.32,0.0,4.0,200.0,4.8,0.0634,False,False,False,False,False,False,True,0.06147132208810105,0.561471322088101
19,2,21891.32,1401.4,0.0,1.0,250.0,3.5,0.0579,False,False,False,False,False,False,True,0.056285811010591824,0.5562858110105918
21,3,9225.82,119.0,0.0,1.0,90.0,4.4,0.0746,False,False,False,False,False,False,True,0.07194849931258404,0.5719484993125841
2,0,99.06,51.21,0.0,3.0,250.0,2.5,0.0866,False,True,False,False,False,False,False,0.08305355513528564,0.5830535551352857
1,1,148.26,99.34,0.0,4.0,200.0,4.6,0.5215,False,True,False,False,False,False,False,0.4196966903548887,0.9196966903548887
2,1,131.87,55.6,0.0,4.0,200.0,3.3,0.0569,False,True,False,False,False,False,False,0.055340095033164595,0.5553400950331646
22,3,10756.93,757.55,0.0,3.0,230.0,1.2,0.1008,False,False,False,False,False,False,True,0.09603718819694217,0.5960371881969422
4,0,419.91,116.69,3.3,3.0,270.0,3.2,0.0358,False,False,False,False,False,False,True,0.03517407500765403,0.535174075007654
6,2,2824.08,329.22,3.3,3.0,270.0,1.0,0.0607,False,False,False,False,False,False,True,0.05892906752928749,0.5589290675292875
3,1,1596.54,379.57,0.9,5.0,250.0,1.4,0.0715,False,False,False,False,False,False,True,0.06905953593149465,0.5690595359314946
6,3,3800.43,365.04,0.0,5.0,270.0,3.0,0.0571,False,False,False,False,False,False,True,0.055529309792480296,0.5555293097924803
15,1,13674.04,848.65,0.0,5.0,270.0,6.4,0.0664,False,False,False,False,False,False,True,0.06428848988236185,0.5642884898823619
1,0,194.36,194.36,0.0,7.0,270.0,0.6,0.0997,False,True,False,False,False,False,False,0.09503741533475171,0.5950374153347517
4,1,983.0,190.0,0.0,6.0,270.0,2.8,0.1144,False,False,False,False,False,False,True,0.10831614348345889,0.6083161434834589
10,4,15228.01,1318.67,0.0,4.0,250.0,2.7,0.0804,False,False,False,False,False,False,True,0.07733134293632345,0.5773313429363235
7,1,7121.23,1443.73,0.0,3.0,270.0,4.0,0.0158,False,False,False,False,False,False,True,0.01567647938500758,0.5156764793850076
4,1,1949.19,364.82,0.0,3.0,250.0,3.5,0.2477,False,False,False,False,False,False,True,0.22130185643483863,0.7213018564348386
15,2,12976.0,84.97,0.0,3.0,250.0,1.0,0.0566,False,False,False,False,False,False,True,0.0550562057480784,0.5550562057480783
1,0,16.36,16.36,0.0,3.0,270.0,2.1,0.1573,False,False,True,False,False,False,False,0.14608970587189501,0.6460897058718951
8,2,1308.09,232.9,0.0,3.0,270.0,3.4,0.0691,False,False,False,False,False,False,True,0.06681717303731714,0.5668171730373172
7,1,2429.97,342.64,0.0,2.0,320.0,3.0,0.0892,False,False,False,False,False,False,True,0.08544348181746748,0.5854434818174675
3,1,629.77,155.4,0.0,2.0,250.0,5.6,0.038,False,False,False,False,False,False,True,0.037295784743696894,0.5372957847436969
19,3,12470.95,705.61,0.0,4.0,230.0,4.0,0.0369,False,False,False,False,False,False,True,0.03623549258209543,0.5362354925820955
2,0,336.0,168.0,0.0,4.0,270.0,4.4,0.0668,False,False,False,False,True,False,False,0.06466351332572215,0.5646635133257222
2,1,293.33,146.0,0.0,4.0,270.0,3.8,0.0508,False,True,False,False,False,False,False,0.04955177882924775,0.5495517788292478
3,1,3406.17,20.29,0.0,3.0,230.0,8.2,0.0534,False,False,False,False,False,False,True,0.052023028067151915,0.5520230280671519
3,1,278.52,132.0,0.0,2.0,140.0,2.1,0.0,False,False,False,False,False,False,True,0.0,0.5
4,1,547.89,120.14,0.0,2.0,110.0,3.4,0.0865,False,False,False,False,False,False,True,0.08296152071434727,0.5829615207143473
3,1,3623.64,106.8,0.0,2.0,110.0,3.4,0.1633,False,False,False,False,False,False,True,0.15126079384058366,0.6512607938405837
3,0,186.9,62.0,0.0,2.0,70.0,3.5,0.0823,False,True,False,False,False,False,False,0.07908840631896367,0.5790884063189636
4,1,658.0,142.09,0.0,2.0,90.0,4.0,0.0794,False,False,False,False,False,False,True,0.07640533120240538,0.5764053312024053
6,0,737.0,129.0,0.0,2.0,90.0,5.5,0.0687,False,False,False,False,False,False,True,0.06644295654871397,0.566442956548714
26,4,175264.73,8512.13,0.0,2.0,90.0,1.0,0.0673,False,False,False,False,False,False,True,0.06513209493778223,0.5651320949377823
8,1,1386.14,200.2,0.0,2.0,90.0,5.8,0.039,False,False,False,False,False,False,True,0.038258712117090345,0.5382587121170903
2,0,112.59,56.3,0.0,2.0,70.0,1.6,0.0438,False,True,False,False,False,False,False,0.042867900227175806,0.5428679002271758
13,0,4663.54,385.22,0.0,5.0,200.0,1.0,0.0737,False,False,False,False,False,False,True,0.07111062745795275,0.5711106274579527
4,1,617.38,124.79,0.0,4.0,200.0,5.2,0.1371,False,False,False,False,False,False,True,0.1284811616485401,0.6284811616485401
1,0,131.57,131.57,0.0,2.0,20.0,2.0,0.0892,False,False,True,False,False,False,False,0.08544348181746748,0.5854434818174675
6,2,3107.13,391.98,0.0,2.0,360.0,2.7,0.0548,False,False,False,False,False,False,True,0.05335117549699458,0.5533511754969945
5,2,3354.0,499.0,0.0,3.0,20.0,6.2,0.1425,False,False,False,False,False,False,True,0.1332188437862227,0.6332188437862227
4,0,233.03,72.94,0.0,2.0,200.0,2.9,0.0844,False,False,False,False,False,False,True,0.08102683864237341,0.5810268386423734
2,1,242.61,128.96,0.0,4.0,200.0,2.1,0.0666,False,False,False,False,False,False,True,0.0644760191843648,0.5644760191843647
12,0,8491.13,965.66,0.0,4.0,200.0,2.8,0.115,False,False,False,False,False,False,True,0.10885440491208209,0.6088544049120821
8,2,8120.0,770.02,0.0,6.0,230.0,4.6,0.072,False,False,False,False,False,False,True,0.06952606264861023,0.5695260626486103
16,0,4818.86,401.44,0.0,6.0,230.0,1.0,0.1436,False,False,False,False,False,False,True,0.1341811814660197,0.6341811814660197
3,1,301.55,71.63,0.0,5.0,230.0,4.2,0.0699,False,False,False,False,False,False,True,0.06756518616242381,0.5675651861624238
5,0,122.42,34.27,0.0,3.0,270.0,2.5,0.0744,False,False,False,False,False,False,True,0.07176236622689076,0.5717623662268908
3,1,3287.06,773.12,0.0,3.0,250.0,5.7,0.0695,False,False,False,False,False,False,True,0.06719124954032328,0.5671912495403233
6,1,451.23,208.8,0.0,4.0,290.0,2.5,0.0713,False,False,False,False,False,False,True,0.0688728642863754,0.5688728642863754
10,2,4499.38,412.69,0.0,5.0,320.0,2.3,0.0485,False,False,False,False,False,False,True,0.04736057135983759,0.5473605713598376
13,1,5599.52,508.74,0.0,3.0,290.0,0.5,0.0358,False,False,False,False,False,False,True,0.03517407500765403,0.535174075007654
2,1,960.3,324.33,0.0,1.0,270.0,1.7,0.0232,False,False,False,False,False,False,True,0.022934971282495883,0.5229349712824959
5,2,1105.69,151.19,0.0,1.0,270.0,2.3,0.0548,False,False,False,False,False,False,True,0.05335117549699458,0.5533511754969945
5,0,820.72,157.42,0.0,2.0,270.0,2.3,0.115,False,False,False,False,False,False,True,0.10885440491208209,0.6088544049120821
4,1,422.61,87.12,0.0,3.0,270.0,0.3,0.039,False,False,False,False,False,False,True,0.038258712117090345,0.5382587121170903
19,8,50133.63,2093.48,0.0,3.0,270.0,3.9,0.0759,False,False,False,False,False,False,True,0.07315752061772642,0.5731575206177264
14,1,1842.37,143.38,0.0,3.0,270.0,1.5,0.1115,False,False,False,False,False,False,True,0.10571045442211421,0.6057104544221142
4,1,1197.49,259.25,0.0,3.0,290.0,3.2,0.1212,False,False,False,False,False,True,False,0.11439954030849617,0.6143995403084962
5,1,1304.83,165.33,0.0,3.0,290.0,3.6,0.0694,False,False,False,False,False,False,True,0.06709774353249415,0.5670977435324942
3,1,231.58,41.66,0.0,4.0,290.0,1.1,0.0,False,False,False,False,False,False,True,0.0,0.5
5,1,609.88,120.97,0.0,4.0,290.0,5.6,0.0882,False,False,False,False,False,False,True,0.08452495506968791,0.5845249550696879
16,6,19959.83,870.53,0.0,4.0,290.0,4.4,0.0258,False,False,False,False,False,True,False,0.025472795973031023,0.525472795973031
19,2,17489.78,8118.45,0.0,3.0,250.0,2.9,0.0258,False,False,False,False,False,False,True,0.025472795973031023,0.525472795973031
3,1,315.12,94.14,0.0,3.0,250.0,1.5,0.1207,False,False,False,False,False,False,True,0.11395349007584525,0.6139534900758452
2,1,249.42,89.28,0.0,3.0,270.0,2.7,0.0678,False,True,False,False,False,False,False,0.0656004570839488,0.5656004570839488
5,1,54235.64,20311.36,0.0,3.0,270.0,2.0,0.0654,False,False,False,False,False,False,True,0.06335031550076171,0.5633503155007618
4,0,488.01,43.02,0.0,2.0,270.0,0.9,0.0809,False,False,False,False,False,False,True,0.07779402744002019,0.5777940274400202
